"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Enrollment by Grade Level"
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Grade  2",62
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Grade  3",64
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Grade  4",72
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Grade  5",66
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Grade  6",72
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Grade  7",81
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Grade  8",66
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Grade  9",60
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Grade 10",63
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Grade 11",89
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Grade 12",54
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Early Education",13
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Pre-kindergarten",88
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Kindergarten",148
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Grade  1",183
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Grade  2",200
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Grade  3",197
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Grade  4",188
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Grade  5",188
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Grade  6",190
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Grade  7",193
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Grade  8",199
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Grade  9",215
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Grade 10",188
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Grade 11",202
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Grade 12",168
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Early Education",10
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Pre-kindergarten",27
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Kindergarten",103
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Grade  1",121
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Grade  2",123
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Grade  3",120
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Grade  4",114
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Grade  5",113
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Grade  6",107
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Grade  7",121
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Grade  8",116
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Grade  9",125
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Grade 10",116
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Grade 11",117
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Grade 12",97
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Early Education",8
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Pre-kindergarten",213
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Kindergarten",240
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Grade  1",259
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Grade  2",257
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Grade  3",235
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Grade  4",247
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Grade  5",228
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Grade  6",208
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Grade  7",210
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Grade  8",230
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Grade  9",249
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Grade 10",221
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Grade 11",241
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Grade 12",202
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Pre-kindergarten",14
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Kindergarten",14
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Grade  1",27
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Grade  2",14
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Grade  3",18
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Grade  4",12
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Grade  5",23
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Grade  6",21
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Grade  7",20
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Grade  8",19
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Grade  9",21
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Grade 10",16
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Grade 11",21
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Grade 12",17
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Early Education",64
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Pre-kindergarten",215
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Kindergarten",858
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Grade  1",797
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Grade  2",931
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Grade  3",937
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Grade  4",984
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Grade  5",951
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Grade  6",968
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Grade  7",982
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Grade  8",942
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Grade  9",999
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Grade 10",951
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Grade 11",868
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Grade 12",774
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Early Education",19
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Pre-kindergarten",127
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Kindergarten",194
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Grade  1",222
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Grade  2",208
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Grade  3",237
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Grade  4",267
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Grade  5",242
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Grade  6",275
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Grade  7",266
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Grade  8",221
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Grade  9",272
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Grade 10",246
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Grade 11",218
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Grade 12",187
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Kindergarten",65
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Grade  1",60
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Grade  2",79
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Grade  3",84
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Grade  4",91
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Grade  5",91
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Grade  6",71
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Grade  7",103
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Grade  8",90
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Grade  9",41
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Grade 10",23
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Grade 11",14
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Grade 12",20
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Pre-kindergarten",17
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Kindergarten",27
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Grade  1",28
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Grade  2",31
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Grade  3",40
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Grade  4",28
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Grade  5",40
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Grade  6",36
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Grade  7",31
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Grade  8",40
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Grade  9",32
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Grade 10",32
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Grade 11",33
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Grade 12",40
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Early Education",10
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Pre-kindergarten",32
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Kindergarten",75
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Grade  1",93
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Grade  2",102
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Grade  3",96
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Grade  4",118
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Grade  5",116
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Grade  6",104
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Grade  7",127
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Grade  8",121
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Grade  9",118
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Grade 10",111
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Grade 11",118
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Grade 12",117
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Pre-kindergarten",9
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Kindergarten",9
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Grade  1",12
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Grade  2",15
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Grade  3",8
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Grade  4",18
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Grade  5",11
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Grade  6",14
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Grade  7",14
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Grade  8",15
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Grade  9",13
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Grade 10",20
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Grade 11",14
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Grade 12",7
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Pre-kindergarten",48
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Kindergarten",126
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Grade  1",130
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Grade  2",138
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Grade  3",138
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Grade  4",129
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Grade  5",129
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Grade  6",134
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Grade  7",145
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Grade  8",107
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Grade  9",150
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Grade 10",127
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Grade 11",112
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Grade 12",119
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Early Education",29
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Pre-kindergarten",76
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Kindergarten",236
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Grade  1",293
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Grade  2",288
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Grade  3",324
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Grade  4",289
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Grade  5",270
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Grade  6",340
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Grade  7",339
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Grade  8",294
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Grade  9",340
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Grade 10",299
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Grade 11",320
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Grade 12",326
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Pre-kindergarten",86
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Kindergarten",110
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Grade  1",127
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Grade  2",124
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Grade  3",140
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Grade  4",138
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Grade  5",139
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Grade  6",130
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Grade  7",146
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Grade  8",137
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Grade  9",134
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Grade 10",125
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Grade 11",139
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Grade 12",128
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Early Education",10
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Pre-kindergarten",179
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Kindergarten",279
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Grade  1",295
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Grade  2",292
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Grade  3",261
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Grade  4",284
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Grade  5",308
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Grade  6",302
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Grade  7",241
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Grade  8",291
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Grade  9",320
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Grade 10",338
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Grade 11",269
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Grade 12",238
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Pre-kindergarten",45
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Kindergarten",82
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Grade  1",90
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Grade  2",90
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Grade  3",74
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Grade  4",92
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Grade  5",89
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Grade  6",82
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Grade  7",90
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Grade  8",86
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Grade  9",76
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Grade 10",85
