"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Gender Name","Gender Count"
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",68
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",62
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Kindergarten","Female",76
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Kindergarten","Male",76
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  1","Female",68
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  1","Male",80
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  2","Female",74
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  2","Male",83
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  3","Female",70
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  3","Male",73
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  4","Female",78
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  4","Male",74
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  5","Female",74
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  5","Male",69
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  6","Female",71
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  6","Male",78
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  7","Female",63
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  7","Male",75
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  8","Female",59
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  8","Male",94
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  9","Female",79
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade  9","Male",102
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade 10","Female",67
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade 10","Male",86
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade 11","Female",63
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade 11","Male",57
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade 12","Female",58
"2016-2017",01,"WILLACY COUNTY","RAYMONDVILLE ISD",245903,"TRADITIONAL ISD/CSD","Grade 12","Male",74
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Early Education","Male",6
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",25
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",24
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Kindergarten","Female",28
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Kindergarten","Male",26
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  1","Female",28
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  1","Male",31
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  2","Female",32
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  2","Male",30
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  3","Female",36
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  3","Male",33
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  4","Female",28
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  4","Male",43
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  5","Female",28
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  5","Male",35
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  6","Female",28
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  6","Male",38
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  7","Female",23
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  7","Male",38
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  8","Female",41
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  8","Male",37
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  9","Female",36
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade  9","Male",29
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade 10","Female",23
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade 10","Male",26
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade 11","Female",28
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade 11","Male",24
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade 12","Female",19
"2016-2017",18,"REAGAN COUNTY","REAGAN COUNTY ISD",192901,"TRADITIONAL ISD/CSD","Grade 12","Male",26
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Kindergarten","Female",29
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Kindergarten","Male",23
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  1","Female",36
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  1","Male",24
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  2","Female",37
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  2","Male",28
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  3","Female",25
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  3","Male",21
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  4","Female",23
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  4","Male",35
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  5","Female",36
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  5","Male",35
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  6","Female",32
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  6","Male",29
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  7","Female",26
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  7","Male",25
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  8","Female",25
"2016-2017",08,"BOWIE COUNTY","RED LICK ISD",019911,"TRADITIONAL ISD/CSD","Grade  8","Male",15
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Early Education","Male",13
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",61
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",42
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Kindergarten","Female",151
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Kindergarten","Male",181
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  1","Female",172
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  1","Male",203
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  2","Female",199
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  2","Male",203
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  3","Female",217
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  3","Male",216
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  4","Female",210
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  4","Male",236
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  5","Female",207
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  5","Male",210
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  6","Female",246
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  6","Male",244
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  7","Female",214
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  7","Male",246
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  8","Female",221
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  8","Male",209
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  9","Female",242
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade  9","Male",236
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade 10","Female",244
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade 10","Male",232
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade 11","Female",217
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade 11","Male",223
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade 12","Female",215
"2016-2017",10,"ELLIS COUNTY","RED OAK ISD",070911,"TRADITIONAL ISD/CSD","Grade 12","Male",235
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Early Education","Male",6
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",17
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",15
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Kindergarten","Female",33
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Kindergarten","Male",34
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  1","Female",39
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  1","Male",33
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  2","Female",38
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  2","Male",45
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  3","Female",40
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  3","Male",40
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  4","Female",44
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  4","Male",40
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  5","Female",44
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  5","Male",43
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  6","Female",34
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  6","Male",34
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  7","Female",38
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  7","Male",51
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  8","Female",33
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  8","Male",41
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  9","Female",48
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade  9","Male",46
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade 10","Female",47
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade 10","Male",57
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade 11","Female",47
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade 11","Male",43
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade 12","Female",48
"2016-2017",08,"BOWIE COUNTY","REDWATER ISD",019906,"TRADITIONAL ISD/CSD","Grade 12","Male",37
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Early Education","Male",5
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",15
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",10
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Kindergarten","Female",23
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Kindergarten","Male",25
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  1","Female",29
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  1","Male",29
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  2","Female",24
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  2","Male",27
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  3","Female",36
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  3","Male",35
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  4","Female",30
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  4","Male",34
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  5","Female",26
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  5","Male",24
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  6","Female",13
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  6","Male",34
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  7","Female",34
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  7","Male",25
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  8","Female",29
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  8","Male",23
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  9","Female",31
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade  9","Male",28
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade 10","Female",24
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade 10","Male",29
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade 11","Female",24
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade 11","Male",29
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade 12","Female",20
"2016-2017",03,"REFUGIO COUNTY","REFUGIO ISD",196903,"TRADITIONAL ISD/CSD","Grade 12","Male",22
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Early Education","Female",0
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",28
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",36
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Kindergarten","Female",43
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Kindergarten","Male",30
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  1","Female",34
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  1","Male",40
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  2","Female",45
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  2","Male",36
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  3","Female",27
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  3","Male",38
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  4","Female",41
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  4","Male",38
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  5","Female",39
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  5","Male",31
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  6","Female",39
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  6","Male",26
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  7","Female",38
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  7","Male",41
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  8","Female",29
"2016-2017",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Grade  8","Male",29
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Early Education","Male",6
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",39
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",29
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Kindergarten","Female",42
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Kindergarten","Male",43
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  1","Female",43
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  1","Male",53
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  2","Female",45
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  2","Male",44
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  3","Female",48
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  3","Male",71
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  4","Female",41
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  4","Male",62
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  5","Female",45
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  5","Male",47
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  6","Female",39
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  6","Male",47
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  7","Female",39
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  7","Male",37
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  8","Female",52
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  8","Male",46
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  9","Female",47
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade  9","Male",45
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade 10","Female",55
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade 10","Male",75
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade 11","Female",55
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade 11","Male",49
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade 12","Female",47
"2016-2017",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Grade 12","Male",46
"2016-2017",12,"NAVARRO COUNTY","RICE ISD",175911,"TRADITIONAL ISD/CSD","Early Education","Female",0
"2016-2017",12,"NAVARRO COUNTY","RICE ISD",175911,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2016-2017",12,"NAVARRO COUNTY","RICE ISD",175911,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",25
"2016-2017",12,"NAVARRO COUNTY","RICE ISD",175911,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",24
