School Year,LEA TYPE,LEA Name,School Name,Total K-12,K,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Female,Male,American Indian,AfAm/Black,Asian,Hispanic,Multiple Race,Pacific Islander,White,Economically Disadvantaged,English Learner,Student With a Disability,Homeless,Preschool
2020,Charter,Excelsior Academy,Excelsior Academy,1325,162,145,130,148,143,126,152,179,140,0,0,0,0,635,690,5,9,14,146,36,7,1108,358,7,195,3,0
2020,Charter,Fast Forward High,Fast Forward High,260,0,0,0,0,0,0,0,0,0,28,53,90,89,125,135,5,2,0,78,8,1,166,133,6,56,2,0
2020,Charter,Franklin Discovery Academy,Franklin Discovery Academy,576,86,110,102,79,83,56,60,0,0,0,0,0,0,259,317,1,0,2,82,18,16,457,163,9,84,0,0
2020,Charter,Freedom Preparatory Academy,Freedom Preparatory Academy,1360,130,121,116,120,111,98,144,160,137,77,62,38,46,687,673,2,10,25,595,63,10,655,549,270,155,0,0
2020,Charter,Freedom Preparatory Academy,Freedom Preparatory Academy - Vineyard,546,120,120,90,80,70,66,0,0,0,0,0,0,0,276,270,2,5,11,91,24,15,398,124,47,48,0,0
2020,Charter,Gateway Preparatory Academy,Gateway Preparatory Academy,680,64,69,56,87,73,91,81,79,80,0,0,0,0,310,370,13,3,8,65,26,1,564,361,18,129,2,0
2020,Charter,George Washington Academy,George Washington Academy,998,136,132,131,135,133,132,93,106,0,0,0,0,0,490,508,5,7,26,101,30,3,826,220,39,72,3,0
2020,Charter,Good Foundations Academy,Good Foundations Academy,487,75,89,76,72,65,52,58,0,0,0,0,0,0,235,252,1,7,10,97,34,3,335,150,16,79,5,0
2020,Charter,Greenwood Charter School,Greenwood Charter School,378,51,54,41,46,49,45,42,27,23,0,0,0,0,167,211,0,4,2,80,25,0,267,181,19,63,0,0
2020,Charter,Guadalupe School,Guadalupe School,285,48,43,39,43,44,41,27,0,0,0,0,0,0,159,126,0,1,0,278,0,0,6,261,130,9,9,120
2020,Charter,Hawthorn Academy,Hawthorn Academy South Jordan,625,98,92,92,95,90,78,80,0,0,0,0,0,0,314,311,4,8,31,112,34,10,426,212,22,85,0,0
2020,Charter,Hawthorn Academy,Hawthorn Academy West Jordan,784,61,78,79,80,76,79,75,99,97,60,0,0,0,391,393,4,6,27,160,20,24,543,234,33,96,0,0
2020,Charter,Highmark Charter School,Highmark Charter School,621,46,52,51,51,51,51,68,71,100,80,0,0,0,296,325,3,22,6,52,24,1,513,79,1,68,0,0
2020,Charter,Ignite Entrepreneurship Academy,Ignite Entrepreneurship Academy,545,90,85,68,73,50,68,54,35,22,0,0,0,0,251,294,1,3,10,29,34,5,463,9,8,70,0,0
2020,Charter,Intech Collegiate High School,Intech Collegiate High School,158,0,0,0,0,0,0,0,0,0,51,36,40,31,46,111,3,2,6,16,4,0,127,48,1,30,0,0
2020,Charter,Itineris Early College High,Itineris Early College High,414,0,0,0,0,0,0,0,0,0,0,169,135,110,200,214,2,10,34,113,19,11,225,98,11,15,0,0
2020,Charter,Jefferson Academy,Jefferson Academy,581,118,85,89,81,70,66,72,0,0,0,0,0,0,287,294,2,6,6,41,16,3,507,120,0,65,4,0
2020,Charter,John Hancock Charter School,John Hancock Charter School,159,21,23,24,23,23,22,23,0,0,0,0,0,0,81,78,0,0,0,11,13,0,135,79,0,32,0,0
2020,Charter,Karl G. Maeser Preparatory Academy,Karl G. Maeser Preparatory Academy,629,0,0,0,0,0,0,0,102,102,117,109,103,96,317,312,1,4,47,72,18,3,484,59,11,52,0,0
2020,Charter,Lakeview Academy,Lakeview Academy,1025,100,104,104,104,104,104,104,104,104,93,0,0,0,512,513,1,6,8,66,35,5,904,141,14,114,0,0
2020,Charter,Leadership Academy of Utah,Leadership Academy of Utah,504,0,0,0,0,0,0,59,84,99,98,71,54,39,254,250,1,2,2,18,5,0,476,103,0,16,0,0
2020,Charter,Leadership Learning Academy,Leadership Learning Academy,516,74,84,81,78,79,56,64,0,0,0,0,0,0,243,273,0,18,6,114,32,1,345,150,33,77,0,0
2020,Charter,Leadership Learning Academy,Leadership Learning Academy - Ogden,392,72,78,69,48,42,48,35,0,0,0,0,0,0,178,214,4,2,3,176,26,0,181,234,38,52,1,0
2020,Charter,Legacy Preparatory Academy,Legacy Preparatory Academy,1117,112,113,112,114,115,120,126,112,102,91,0,0,0,548,569,3,14,15,151,45,18,871,60,31,162,0,0
2020,Charter,Lincoln Academy,Lincoln Academy,903,72,75,75,78,81,82,113,115,118,94,0,0,0,438,465,5,6,12,83,35,6,756,153,3,94,0,0
2020,Charter,Lumen Scholar Institute,Lumen Scholar Institute,345,17,7,14,13,17,20,23,27,28,50,39,53,37,164,181,4,1,0,0,7,1,332,19,0,32,0,0
2020,Charter,Mana Academy Charter School,Mana Academy Charter School,320,30,31,30,37,34,26,32,28,29,21,12,10,0,165,155,0,2,0,133,17,158,10,257,37,26,0,0
2020,Charter,Maria Montessori Academy,Maria Montessori Academy,417,61,55,45,64,45,46,48,34,12,7,0,0,0,209,208,0,5,8,83,15,4,302,106,11,85,0,0
2020,Charter,Merit College Preparatory Academy,Merit College Preparatory Academy,451,0,0,0,0,0,0,0,67,76,98,78,62,70,214,237,1,3,0,112,15,1,319,199,0,83,0,0
2020,Charter,Moab Charter School,Moab Charter School,76,13,14,12,9,8,13,7,0,0,0,0,0,0,37,39,4,0,1,16,5,0,50,38,7,18,0,0
2020,Charter,Monticello Academy,Monticello Academy,665,76,77,77,75,77,74,78,74,57,0,0,0,0,355,310,3,10,18,317,29,82,206,362,177,78,0,0
2020,Charter,Mountain Heights Academy,Mountain Heights Academy,802,0,0,0,0,0,0,0,64,107,148,172,181,130,460,342,4,5,6,78,29,10,670,119,1,111,0,0
2020,Charter,Mountain West Montessori Academy,Mountain West Montessori Academy,503,51,54,52,53,56,49,56,46,43,43,0,0,0,227,276,2,4,7,80,22,3,385,74,5,94,0,0
2020,Charter,Mountainville Academy,Mountainville Academy,658,103,71,60,75,74,89,87,39,33,27,0,0,0,310,348,0,6,5,34,27,1,585,48,0,74,0,0
2020,Charter,Navigator Pointe Academy,Navigator Pointe Academy,455,58,56,58,57,54,41,42,39,27,23,0,0,0,232,223,0,8,16,64,18,14,335,58,5,57,0,0
2020,Charter,No. UT. Acad. for Math Engineering & Science,No. UT. Acad. for Math Engineering & Science,730,0,0,0,0,0,0,0,0,0,0,289,238,203,304,426,2,6,34,78,22,4,584,77,8,17,5,0
2020,Charter,No. UT. Acad. for Math Engineering & Science,No. UT. Acad. of Math Engineering & Science Ogden,312,0,0,0,0,0,0,0,0,0,0,120,127,65,149,163,1,7,7,61,7,2,227,38,1,4,0,0
2020,Charter,Noah Webster Academy,Noah Webster Academy,524,79,84,71,76,70,74,70,0,0,0,0,0,0,253,271,4,13,16,172,23,5,291,212,58,54,0,0
2020,Charter,North Davis Preparatory Academy,North Davis Preparatory Academy,1004,100,113,105,103,109,112,100,96,87,79,0,0,0,500,504,3,20,14,338,40,4,585,259,120,101,1,0
2020,Charter,North Star Academy,North Star Academy,529,50,50,50,50,52,52,54,54,64,53,0,0,0,258,271,0,4,11,29,12,1,472,39,4,54,0,0
2020,Charter,Odyssey Charter School,Odyssey Charter School,411,63,65,65,55,71,46,46,0,0,0,0,0,0,199,212,0,3,28,63,13,3,301,84,26,48,0,0
2020,Charter,Ogden Preparatory Academy,Ogden Preparatory Academy,1060,96,104,102,106,110,110,108,107,115,102,0,0,0,542,518,9,20,5,662,24,1,339,680,218,129,0,0
2020,Charter,Open Classroom,Open Classroom,323,48,42,42,41,40,26,37,26,21,0,0,0,0,142,181,7,4,6,29,27,1,249,64,7,50,1,15
2020,Charter,Pacific Heritage Academy,Pacific Heritage Academy,389,42,43,42,49,44,44,34,45,46,0,0,0,0,179,210,0,12,18,176,23,80,80,270,94,59,0,0
2020,Charter,Paradigm High School,Paradigm High School,438,0,0,0,0,0,0,0,44,50,80,94,84,86,217,221,0,2,4,46,10,0,376,77,2,74,0,0
2020,Charter,Pinnacle Canyon Academy,Pinnacle Canyon Academy,456,23,26,39,27,28,38,40,46,30,45,39,37,38,215,241,10,1,0,89,8,0,348,318,0,135,0,0
2020,Charter,Promontory School of Expeditionary Learning,Promontory School of Expeditionary Learning,443,50,54,55,43,56,58,42,54,31,0,0,0,0,222,221,5,8,2,32,8,1,387,172,8,76,0,0
2020,Charter,Providence Hall,Providence Hall,2088,120,125,125,129,131,152,189,212,224,241,150,163,127,1012,1076,0,22,50,306,108,23,1579,330,38,243,0,0
2020,Charter,Quest Academy,Quest Academy,1000,115,122,111,118,108,104,107,98,60,57,0,0,0,493,507,2,10,9,134,40,1,804,261,3,123,0,0
2020,Charter,Ranches Academy,Ranches Academy,371,54,52,55,53,54,52,51,0,0,0,0,0,0,200,171,3,2,0,25,7,12,322,58,1,51,0,0
2020,Charter,Reagan Academy,Reagan Academy,681,80,76,79,80,79,83,81,66,57,0,0,0,0,344,337,7,4,6,86,17,11,550,173,25,86,0,0
2020,Charter,Real Salt Lake Academy High School,Real Salt Lake Academy High School,308,0,0,0,0,0,0,0,0,0,99,89,77,43,96,212,1,10,6,140,5,1,145,65,10,35,0,0
2020,Charter,Renaissance Academy,Renaissance Academy,725,92,113,84,102,90,85,81,46,32,0,0,0,0,335,389,0,2,40,88,66,1,528,95,7,54,0,0
2020,Charter,Rockwell Charter High School,Rockwell Charter High School,327,0,0,0,0,0,0,0,22,31,45,56,88,85,162,165,4,10,4,39,3,0,267,85,0,65,0,0
2020,Charter,Roots Charter High School,Roots Charter High School,197,0,0,0,0,0,0,0,0,0,33,51,66,47,105,92,2,0,1,75,6,1,112,126,0,44,13,0
2020,Charter,Salt Lake Arts Academy,Salt Lake Arts Academy,408,0,0,0,0,0,102,102,101,103,0,0,0,0,219,189,0,5,14,44,23,1,321,66,1,35,0,0
2020,Charter,Salt Lake Center for Science Education,Salt Lake Center for Science Education,392,0,0,0,0,0,0,0,61,60,111,63,48,49,169,223,0,16,5,159,19,7,186,196,28,44,7,0
2020,Charter,Salt Lake School for the Performing Arts,Salt Lake School for the Performing Arts,296,0,0,0,0,0,0,0,0,0,84,71,73,68,198,98,3,6,3,19,12,1,252,63,0,25,5,0
2020,Charter,Scholar Academy,Scholar Academy,638,74,72,70,71,76,81,75,71,48,0,0,0,0,289,349,1,1,2,77,19,3,535,201,10,80,3,0
2020,Charter,Soldier Hollow Charter School,Soldier Hollow Charter School,324,31,44,46,40,43,36,37,27,20,0,0,0,0,127,197,1,0,4,16,16,1,286,27,0,56,0,0
2020,Charter,Spectrum Academy,Spectrum Academy - NSL,853,52,63,70,66,69,67,58,69,66,70,68,66,69,221,629,2,16,4,76,37,18,700,255,12,691,1,0
2020,Charter,Spectrum Academy,Spectrum Academy - Pleasant Grove,616,42,44,47,45,43,50,46,56,57,54,55,41,36,147,467,0,3,10,51,24,2,526,176,10,483,0,0
2020,Charter,St. George Academy,St. George Academy,252,0,0,0,0,0,0,0,0,47,78,60,42,25,109,143,3,2,0,32,7,1,207,36,1,43,0,0
2020,Charter,Success Academy,Success DSU,232,0,0,0,0,0,0,0,0,0,0,66,85,81,106,126,1,2,6,13,3,4,203,46,0,1,0,0
2020,Charter,Success Academy,Success SUU,204,0,0,0,0,0,0,0,0,0,62,62,39,41,114,90,2,0,4,14,4,1,179,44,4,3,3,0
2020,Charter,Summit Academy,Summit Academy - Bluffdale,500,77,74,95,72,67,55,60,0,0,0,0,0,0,230,270,0,14,9,38,25,1,413,108,8,79,0,0
2020,Charter,Summit Academy,Summit Academy - Draper Campus,940,98,97,105,99,116,104,96,107,118,0,0,0,0,451,489,3,17,45,68,30,3,774,90,17,92,0,0
2020,Charter,Summit Academy,Summit Academy - Independence,972,90,107,110,104,108,104,93,134,122,0,0,0,0,466,506,0,11,37,115,36,14,759,154,37,99,0,0
2020,Charter,Summit Academy High School,Summit Academy High School,542,0,0,0,0,0,0,0,0,0,151,139,132,120,248,294,4,5,13,62,19,3,436,90,10,71,0,0
2020,Charter,Syracuse Arts Academy,Syracuse Arts Academy - Antelope,1045,68,78,81,81,84,97,105,163,157,131,0,0,0,544,501,3,12,18,118,53,15,826,260,8,163,0,0
2020,Charter,Syracuse Arts Academy,Syracuse Arts Academy - North,748,109,108,108,106,106,106,105,0,0,0,0,0,0,388,360,5,14,15,60,39,9,606,161,6,104,0,0
2020,Charter,Terra Academy,Terra Academy,632,50,50,50,50,50,50,50,50,50,50,48,42,42,309,323,0,1,2,35,29,1,564,168,0,92,0,0
2020,Charter,The Center for Creativity Innovation and Discovery,The Center for Creativity Innovation and Discovery,510,56,56,58,55,58,55,59,59,54,0,0,0,0,238,272,2,3,0,24,9,0,472,159,3,59,1,0
2020,Charter,Thomas Edison,Thomas Edison - North,526,58,60,60,54,59,60,59,61,55,0,0,0,0,279,247,6,9,18,114,9,14,356,118,19,98,0,0
2020,Charter,Thomas Edison,Thomas Edison - South,616,62,72,65,65,71,70,75,75,61,0,0,0,0,321,295,0,7,15,107,7,4,476,194,19,114,0,0
2020,Charter,Timpanogos Academy,Timpanogos Academy,508,75,80,70,75,68,67,73,0,0,0,0,0,0,246,262,1,1,14,99,21,3,369,50,7,86,0,0
2020,Charter,Treeside Charter School,Treeside Charter School,461,111,85,72,66,65,31,31,0,0,0,0,0,0,212,249,3,7,3,74,18,4,352,179,35,53,6,0
2020,Charter,Tuacahn High School for the Performing Arts,Tuacahn High School for the Performing Arts,399,0,0,0,0,0,0,0,0,0,114,113,78,94,253,146,3,8,2,44,3,3,336,147,0,35,0,0
2020,Charter,Uintah River High,Uintah River High,75,0,0,0,0,0,0,0,0,0,15,20,20,20,37,38,55,0,0,5,8,0,7,37,0,8,0,0
2020,Charter,Utah Career Path High School,Utah Career Path High School,172,0,0,0,0,0,0,0,0,0,22,35,54,61,72,100,1,2,0,13,8,0,148,21,0,42,2,0
2020,Charter,Utah Connections Academy,Utah Connections Academy,910,22,18,23,27,37,60,42,77,119,155,116,114,100,503,407,5,15,10,125,6,14,735,316,1,100,2,0
2020,Charter,Utah County Academy of Science,Utah County Academy of Science,606,0,0,0,0,0,0,0,0,0,164,179,138,125,294,312,0,7,26,138,14,6,415,120,11,11,1,0
2020,Charter,Utah International Charter School,Utah International Charter School,230,0,0,0,0,0,0,0,20,25,50,42,46,47,127,103,1,140,45,18,1,0,25,216,205,13,0,0
2020,Charter,Utah Military Academy,Utah Military Academy,554,0,0,0,0,0,0,0,88,117,97,88,90,74,173,381,2,10,9,122,26,5,380,192,1,101,0,0
2020,Charter,Utah Military Academy,Utah Military Academy - Camp Williams,504,0,0,0,0,0,0,0,86,107,97,75,94,45,151,353,4,10,3,126,26,9,326,124,28,88,0,0
2020,Charter,Utah Virtual Academy,Utah Virtual Academy,2026,62,52,83,61,104,89,134,191,269,269,224,262,226,1070,956,33,46,15,332,20,24,1556,852,19,378,28,0
2020,Charter,Valley Academy,Valley Academy,448,63,62,50,46,60,53,47,31,36,0,0,0,0,234,214,6,1,3,71,15,1,351,226,6,77,0,0
2020,Charter,Vanguard Academy,Vanguard Academy,468,0,0,0,0,0,0,0,80,81,83,88,87,49,214,254,0,0,0,0,0,0,468,385,0,15,0,0
2020,Charter,Venture Academy,Venture Academy,784,48,53,48,48,54,49,57,65,50,100,80,77,55,403,381,1,3,6,65,7,3,699,285,20,124,0,0
2020,Charter,Vista School,Vista School,935,77,93,96,100,108,111,124,119,107,0,0,0,0,526,409,14,7,5,150,41,4,714,339,38,96,0,0
2020,Charter,Voyage Academy,Voyage Academy,531,73,73,72,74,78,78,83,0,0,0,0,0,0,260,271,0,1,5,54,22,1,448,133,1,60,0,0
2020,Charter,Walden School of Liberal Arts,Walden School of Liberal Arts,426,34,33,35,32,33,32,32,30,37,38,31,33,26,213,213,4,1,6,47,15,2,351,191,11,84,0,10
2020,Charter,Wallace Stegner Academy,Wallace Stegner Academy,703,85,90,85,100,67,74,73,68,61,0,0,0,0,365,338,5,20,15,441,22,70,130,578,76,61,0,0
2020,Charter,Wasatch Peak Academy,Wasatch Peak Academy,434,48,72,74,69,50,50,71,0,0,0,0,0,0,209,225,1,5,18,72,17,15,306,93,13,45,0,0
2020,Charter,Wasatch Waldorf Charter School,Wasatch Waldorf Charter School,641,65,63,64,64,97,92,83,60,53,0,0,0,0,334,307,0,6,17,59,37,1,521,143,12,88,0,0
2020,Charter,Weber State University Charter Academy,Weber State University Charter Academy,33,33,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,1,2,1,3,0,26,10,0,0,0,0
2020,Charter,Weilenmann School of Discovery,Weilenmann School of Discovery,563,35,74,69,71,49,83,58,73,51,0,0,0,0,266,297,1,8,16,27,8,1,502,36,10,31,0,0
2020,Charter,Winter Sports School,Winter Sports School,109,0,0,0,0,0,0,0,0,0,25,29,28,27,47,62,0,0,1,3,4,0,101,0,0,0,0,0
