School Year,LEA TYPE,LEA Name,School Name,Total K-12,K,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Female,Male,American Indian,AfAm/Black,Asian,Hispanic,Multiple Race,Pacific Islander,White,Economically Disadvantaged,English Learner,Student With a Disability,Homeless,Preschool
2021,District,Murray District,Viewmont School,469,70,67,68,70,64,75,55,0,0,0,0,0,0,232,237,2,3,4,46,30,2,382,69,26,78,0,0
2021,District,Nebo District,Apple Valley School,642,98,153,84,87,96,124,0,0,0,0,0,0,0,310,332,0,2,2,83,21,7,527,187,25,87,4,64
2021,District,Nebo District,Art City School,481,131,60,55,47,57,56,75,0,0,0,0,0,0,238,243,7,2,1,69,20,3,379,144,16,68,3,32
2021,District,Nebo District,Barnett School,337,68,58,32,78,55,46,0,0,0,0,0,0,0,166,171,3,1,0,75,15,1,242,165,22,99,1,3
2021,District,Nebo District,Bridges Nebo Transition Center,93,0,0,0,0,0,0,1,1,4,3,1,3,80,37,56,0,1,1,18,0,1,72,27,0,81,27,47
2021,District,Nebo District,Brockbank School,563,113,78,65,93,76,65,73,0,0,0,0,0,0,266,297,0,4,0,49,16,5,489,133,10,71,17,3
2021,District,Nebo District,Brookside School,462,95,65,65,53,56,65,63,0,0,0,0,0,0,231,231,3,1,1,59,23,3,372,173,13,60,4,1
2021,District,Nebo District,Canyon School,579,59,99,66,82,82,112,79,0,0,0,0,0,0,287,292,0,0,2,60,25,6,486,117,11,80,19,43
2021,District,Nebo District,Cherry Creek School,466,63,60,58,69,58,58,100,0,0,0,0,0,0,229,237,2,13,0,107,4,4,336,192,50,68,5,48
2021,District,Nebo District,Diamond Fork Junior High,1260,0,0,0,0,0,0,0,435,422,403,0,0,0,598,662,3,6,6,181,53,8,1003,305,46,148,25,0
2021,District,Nebo District,East Meadows School,641,85,83,98,80,95,101,99,0,0,0,0,0,0,312,329,0,0,1,76,39,3,522,90,14,92,9,20
2021,District,Nebo District,Foothills School,687,91,102,116,117,133,128,0,0,0,0,0,0,0,348,339,2,2,1,38,29,1,614,96,4,80,15,28
2021,District,Nebo District,Goshen School,261,38,38,36,31,80,38,0,0,0,0,0,0,0,131,130,0,1,0,50,13,2,195,95,25,29,9,2
2021,District,Nebo District,Hobble Creek School,667,58,58,56,63,126,77,229,0,0,0,0,0,0,317,350,3,5,4,61,29,5,560,114,20,68,13,31
2021,District,Nebo District,Landmark High,246,0,0,0,0,0,0,0,0,5,6,10,74,151,90,156,0,6,1,60,8,3,168,122,2,40,14,0
2021,District,Nebo District,Larsen School,502,45,42,62,96,54,145,58,0,0,0,0,0,0,233,269,3,4,0,96,14,8,377,175,39,85,3,49
2021,District,Nebo District,Maple Mountain High,1689,0,0,0,0,0,0,0,0,0,1,599,531,558,822,867,1,13,7,155,58,7,1448,173,18,126,0,0
2021,District,Nebo District,Maple Ridge School,658,100,91,111,97,94,72,93,0,0,0,0,0,0,333,325,1,3,6,53,22,6,567,80,5,64,0,41
2021,District,Nebo District,Mapleton Junior High,1252,0,0,0,0,0,0,0,414,403,435,0,0,0,625,627,4,4,7,120,48,16,1053,168,22,97,12,0
2021,District,Nebo District,Mapleton School,694,79,103,85,94,96,128,109,0,0,0,0,0,0,331,363,4,2,0,45,21,6,616,82,6,98,8,1
2021,District,Nebo District,Meadow Brook School,598,81,88,78,93,83,87,88,0,0,0,0,0,0,301,297,3,1,4,147,30,4,409,175,56,61,0,28
2021,District,Nebo District,Mt. Loafer School,594,84,70,90,95,169,86,0,0,0,0,0,0,0,288,306,2,2,0,40,17,4,529,85,6,82,0,3
2021,District,Nebo District,Mt. Nebo Middle,1051,0,0,0,0,0,0,489,562,0,0,0,0,0,502,549,2,9,0,173,20,1,846,353,78,142,6,0
2021,District,Nebo District,Nebo Advanced Learning Center,2078,196,231,236,217,232,178,193,153,155,107,76,64,40,985,1093,1,1,14,111,1,3,1947,31,0,63,0,0
2021,District,Nebo District,Orchard Hills School,471,66,62,126,68,71,78,0,0,0,0,0,0,0,235,236,2,3,0,52,10,6,398,116,12,51,3,24
2021,District,Nebo District,Park School,515,55,104,49,95,64,102,46,0,0,0,0,0,0,264,251,1,2,2,114,8,2,386,239,45,78,6,0
2021,District,Nebo District,Park View School,414,41,84,94,54,94,47,0,0,0,0,0,0,0,191,223,1,0,0,69,11,0,333,112,23,58,0,24
2021,District,Nebo District,Payson High,1612,0,0,0,0,0,0,1,2,3,4,587,538,477,789,823,4,12,2,277,30,3,1284,367,57,192,51,0
2021,District,Nebo District,Payson Jr High,1115,0,0,0,0,0,0,0,0,582,533,0,0,0,517,598,4,7,1,179,24,2,898,295,62,146,1,0
2021,District,Nebo District,Rees School,500,75,70,76,61,67,81,70,0,0,0,0,0,0,264,236,0,1,1,95,25,3,375,136,30,64,44,36
2021,District,Nebo District,Riverview School,707,92,102,98,88,106,100,121,0,0,0,0,0,0,327,380,2,11,0,75,8,9,602,130,26,81,5,38
2021,District,Nebo District,Sage Creek School,602,73,83,73,101,73,105,94,0,0,0,0,0,0,276,326,3,5,2,92,22,4,474,164,21,64,12,0
2021,District,Nebo District,Salem Hills High,1422,0,0,0,0,0,0,0,0,0,0,517,450,455,675,747,6,11,7,113,41,8,1236,220,14,147,17,0
2021,District,Nebo District,Salem Junior High,1011,0,0,0,0,0,0,0,0,508,503,0,0,0,492,519,3,5,4,104,31,2,862,172,23,98,8,0
2021,District,Nebo District,Salem School,502,48,77,121,112,78,66,0,0,0,0,0,0,0,257,245,1,4,1,47,16,1,432,105,7,75,9,6
2021,District,Nebo District,Santaquin School,448,72,79,73,75,66,82,1,0,0,0,0,0,0,230,218,0,1,0,55,16,2,374,110,13,60,2,6
2021,District,Nebo District,Sierra Bonita Elementary,817,149,91,106,135,110,125,101,0,0,0,0,0,0,427,390,0,7,1,81,27,5,696,101,18,82,0,4
2021,District,Nebo District,Spanish Fork High,1480,0,0,0,0,0,0,0,0,0,0,512,479,489,765,715,1,6,5,217,44,22,1185,258,31,164,34,0
2021,District,Nebo District,Spanish Fork Jr High,1264,0,0,0,0,0,0,0,414,437,413,0,0,0,606,658,4,10,2,120,38,14,1076,199,24,142,0,0
2021,District,Nebo District,Spanish Oaks School,474,58,66,67,58,80,73,72,0,0,0,0,0,0,232,242,0,0,1,48,18,3,404,105,9,79,6,4
2021,District,Nebo District,Spring Lake School,514,79,71,82,81,93,108,0,0,0,0,0,0,0,271,243,1,2,0,89,11,0,411,136,28,69,5,34
2021,District,Nebo District,Springville High,1523,0,0,0,0,0,0,0,0,0,2,564,491,466,758,765,6,8,6,272,54,26,1151,305,28,155,0,0
2021,District,Nebo District,Springville Jr High,1240,0,0,0,0,0,0,0,423,399,418,0,0,0,589,651,8,6,5,229,56,18,918,362,65,130,19,0
2021,District,Nebo District,Taylor School,350,56,52,58,63,71,50,0,0,0,0,0,0,0,165,185,0,0,1,74,10,0,265,152,36,57,3,45
2021,District,Nebo District,Valley View Middle,890,0,0,0,0,0,0,432,458,0,0,0,0,0,455,435,2,5,1,96,28,0,758,201,35,118,12,0
2021,District,Nebo District,Westside School,682,145,69,127,83,90,79,89,0,0,0,0,0,0,322,360,1,5,3,197,31,14,431,230,74,71,22,2
2021,District,Nebo District,Wilson School,281,47,57,39,41,52,45,0,0,0,0,0,0,0,151,130,0,0,0,89,10,1,181,138,47,41,24,22
2021,District,North Sanpete District,Fairview School,248,26,32,32,31,38,37,52,0,0,0,0,0,0,115,133,2,1,0,11,7,0,227,111,1,47,4,0
2021,District,North Sanpete District,Fountain Green School,126,14,19,14,19,23,18,19,0,0,0,0,0,0,66,60,1,0,0,1,4,1,119,63,1,16,0,20
2021,District,North Sanpete District,Moroni School,320,38,55,50,49,39,43,46,0,0,0,0,0,0,148,172,0,0,0,143,0,1,176,212,70,32,5,33
2021,District,North Sanpete District,Mt. Pleasant School,428,64,55,58,58,61,61,71,0,0,0,0,0,0,208,220,5,0,2,46,15,2,358,233,18,56,16,82
2021,District,North Sanpete District,North Sanpete High,754,0,0,0,0,0,0,0,0,0,210,201,179,164,370,384,7,2,0,125,10,6,604,369,35,76,4,0
2021,District,North Sanpete District,North Sanpete Middle,401,0,0,0,0,0,0,0,212,189,0,0,0,0,189,212,5,0,0,64,6,2,324,228,23,48,7,0
2021,District,North Sanpete District,Pleasant Creek High School,37,0,0,0,0,0,0,0,0,1,1,3,9,23,9,28,1,1,0,9,2,1,23,34,1,12,0,0
2021,District,North Sanpete District,Spring City School,131,16,13,19,14,19,28,22,0,0,0,0,0,0,74,57,2,0,0,18,0,0,111,86,3,25,0,0
2021,District,North Summit District,North Summit High,327,0,0,0,0,0,0,0,0,0,85,71,75,96,149,178,3,0,0,45,1,0,278,48,7,24,0,0
2021,District,North Summit District,North Summit Middle,328,0,0,0,0,0,77,91,72,88,0,0,0,0,166,162,1,0,0,50,6,0,271,68,21,47,0,0
2021,District,North Summit District,North Summit Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,26
2021,District,North Summit District,North Summit School,356,72,67,73,67,77,0,0,0,0,0,0,0,0,165,191,0,2,0,67,1,0,286,96,32,50,0,0
2021,District,Ogden City District,Ben Lomond High,1042,0,0,0,0,0,0,0,0,0,0,356,333,353,480,562,8,26,6,606,19,4,373,624,132,138,18,0
2021,District,Ogden City District,Bonneville School,334,48,47,49,50,41,49,50,0,0,0,0,0,0,163,171,3,8,0,190,5,0,128,334,68,29,6,0
2021,District,Ogden City District,George Washington High,217,0,0,0,0,0,0,0,0,0,4,34,55,124,87,130,4,6,1,114,5,2,85,216,34,82,10,0
2021,District,Ogden City District,Heritage School,550,71,77,89,80,73,75,85,0,0,0,0,0,0,249,301,7,15,1,334,16,5,172,550,175,89,10,0
2021,District,Ogden City District,Highland Junior High,703,0,0,0,0,0,0,0,250,231,222,0,0,0,339,364,2,7,7,437,19,3,228,702,148,85,4,0
2021,District,Ogden City District,Hillcrest School,281,32,37,46,38,46,39,43,0,0,0,0,0,0,116,165,0,5,4,135,11,0,126,280,48,33,0,0
2021,District,Ogden City District,Horace Mann School,341,44,47,53,55,57,36,49,0,0,0,0,0,0,160,181,1,3,1,117,11,3,205,341,28,44,1,0
2021,District,Ogden City District,James Madison School,274,40,40,40,35,37,45,37,0,0,0,0,0,0,132,142,9,9,5,191,1,0,59,272,115,36,15,1
2021,District,Ogden City District,Lincoln School,425,70,59,56,59,63,58,60,0,0,0,0,0,0,209,216,1,6,1,271,13,2,131,425,129,47,3,7
2021,District,Ogden City District,Malan's Peak Secondary,15,0,0,0,0,0,0,0,0,0,1,2,2,10,1,14,0,1,0,3,2,1,8,10,1,8,0,0
2021,District,Ogden City District,Mound Fort Junior High,585,0,0,0,0,0,0,0,216,179,190,0,0,0,258,327,9,8,6,274,23,3,262,584,113,95,18,0
2021,District,Ogden City District,Mount Ogden Junior High,788,0,0,0,0,0,0,0,291,242,255,0,0,0,373,415,3,13,4,317,23,3,425,382,112,69,10,0
2021,District,Ogden City District,New Bridge School,487,61,69,87,62,85,62,61,0,0,0,0,0,0,219,268,1,12,2,263,18,2,189,487,145,66,8,0
2021,District,Ogden City District,Odyssey School,444,68,71,66,54,62,55,68,0,0,0,0,0,0,205,239,7,9,2,339,7,1,79,440,187,53,19,0
2021,District,Ogden City District,Ogden High,1051,0,0,0,0,0,0,0,0,0,0,378,343,330,492,559,10,15,9,531,28,5,453,602,135,114,9,0
2021,District,Ogden City District,Ogden Online Elementary,860,105,133,128,139,94,134,127,0,0,0,0,0,0,422,438,10,28,6,483,39,9,285,511,151,91,12,0
2021,District,Ogden City District,Ogden Online Secondary,609,0,0,0,0,0,0,0,109,113,116,70,115,86,330,279,4,17,6,352,19,1,210,468,97,86,12,0
2021,District,Ogden City District,Ogden Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,94
2021,District,Ogden City District,Polk School,228,4,55,36,30,40,32,31,0,0,0,0,0,0,107,121,0,1,0,55,13,1,158,64,18,18,1,0
2021,District,Ogden City District,Shadow Valley School,557,72,77,74,74,103,66,91,0,0,0,0,0,0,279,278,1,8,6,86,19,3,434,163,28,52,2,0
2021,District,Ogden City District,Taylor Canyon School,265,44,42,26,38,42,40,33,0,0,0,0,0,0,131,134,2,1,0,61,10,0,191,112,15,33,1,0
2021,District,Ogden City District,Thomas O. Smith School,315,41,45,40,54,49,33,53,0,0,0,0,0,0,149,166,5,3,0,195,9,2,101,314,117,31,5,7
2021,District,Ogden City District,Wasatch School,246,46,18,26,43,31,43,39,0,0,0,0,0,0,129,117,2,7,4,53,5,2,173,80,25,19,0,0
2021,District,Park City District,Ecker Hill Middle,766,0,0,0,0,0,0,402,364,0,0,0,0,0,377,389,0,4,15,159,25,1,562,152,88,44,0,0
2021,District,Park City District,Jeremy Ranch Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,45
2021,District,Park City District,Jeremy Ranch School,516,58,75,80,96,88,119,0,0,0,0,0,0,0,273,243,2,3,7,84,18,0,402,80,69,28,1,0
2021,District,Park City District,Mcpolin School,399,56,77,71,65,70,60,0,0,0,0,0,0,0,197,202,0,2,4,171,20,0,202,157,129,16,0,0
2021,District,Park City District,MPES Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,41
2021,District,Park City District,Park City High,1248,0,0,0,0,0,0,0,0,0,0,419,422,407,594,653,1,8,34,220,24,0,961,198,51,81,0,0
2021,District,Park City District,Parley's Park Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,30
2021,District,Park City District,Parleys Park School,559,77,93,86,98,100,105,0,0,0,0,0,0,0,275,284,0,2,8,116,19,0,414,97,89,43,0,0
2021,District,Park City District,Trailside Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,28
2021,District,Park City District,Trailside School,390,53,66,61,61,77,72,0,0,0,0,0,0,0,202,188,0,3,3,65,21,0,298,69,46,26,0,0
2021,District,Park City District,Treasure Mtn. Junior High School,818,0,0,0,0,0,0,0,0,414,404,0,0,0,400,418,0,4,12,152,15,2,633,159,55,49,0,0
2021,District,Piute District,Circleville Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,16
2021,District,Piute District,Circleville School,80,13,15,6,14,14,10,8,0,0,0,0,0,0,45,35,0,1,0,16,2,0,61,55,10,14,0,0
2021,District,Piute District,Oscarson Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4
2021,District,Piute District,Oscarson School,37,6,3,7,3,7,7,4,0,0,0,0,0,0,23,14,0,0,0,0,0,0,37,25,0,8,2,0
2021,District,Piute District,Piute High,174,0,0,0,0,0,0,0,30,26,31,31,30,26,78,96,1,2,0,22,2,0,147,90,4,25,2,0
2021,District,Provo District,Amelia Earhart School,422,58,46,63,60,68,60,67,0,0,0,0,0,0,210,212,2,0,2,156,19,19,224,237,90,73,25,0
2021,District,Provo District,Canyon Crest School,379,42,61,55,57,50,60,54,0,0,0,0,0,0,191,188,2,1,4,58,11,2,301,76,27,24,2,0
2021,District,Provo District,Centennial Middle,1200,0,0,0,0,0,0,0,570,630,0,0,0,0,571,629,6,15,20,298,56,39,766,371,151,133,17,0
2021,District,Provo District,Dixon Middle,928,0,0,0,0,0,0,0,443,485,0,0,0,0,464,464,10,6,6,346,29,28,503,426,171,126,28,0
2021,District,Provo District,Edgemont School,536,45,87,91,78,83,77,75,0,0,0,0,0,0,248,288,3,14,16,74,32,6,391,107,55,70,5,0
2021,District,Provo District,Franklin School,332,57,54,38,57,51,34,41,0,0,0,0,0,0,159,173,9,3,1,189,10,24,96,235,162,49,21,26
2021,District,Provo District,Independence High,184,0,0,0,0,0,0,0,0,0,20,26,47,91,78,106,9,7,0,73,4,4,87,104,25,84,8,0
2021,District,Provo District,Lakeview School,667,93,91,88,105,84,116,90,0,0,0,0,0,0,325,342,1,4,7,172,20,33,430,190,119,67,7,0
2021,District,Provo District,Oak Springs School,25,0,0,1,2,2,2,4,3,1,3,2,3,2,11,14,0,1,0,2,1,1,20,0,0,25,1,0
2021,District,Provo District,Provo eSchool,251,41,38,36,30,29,32,29,7,9,0,0,0,0,110,141,4,4,10,84,27,5,117,79,31,23,8,0
2021,District,Provo District,Provo High,1931,0,0,0,0,0,0,0,0,0,487,459,500,485,936,995,22,19,22,722,52,65,1029,649,233,191,16,0
2021,District,Provo District,Provo Peaks School,473,67,62,58,52,79,80,75,0,0,0,0,0,0,215,258,5,8,16,201,14,11,218,270,130,124,8,36
2021,District,Provo District,Provost School,416,80,59,48,53,61,54,61,0,0,0,0,0,0,205,211,1,5,3,145,14,16,232,216,101,51,11,0
2021,District,Provo District,Rock Canyon School,515,59,80,76,61,86,71,82,0,0,0,0,0,0,235,280,0,9,13,53,17,12,411,131,45,43,3,7
2021,District,Provo District,Slate Canyon,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,1,0,2,0,0,5,0,0,3,0,0
2021,District,Provo District,Spring Creek School,382,61,41,58,52,49,58,63,0,0,0,0,0,0,180,202,2,2,1,204,18,36,119,258,147,61,15,32
2021,District,Provo District,Sunrise Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,154
2021,District,Provo District,Sunset View School,526,64,70,73,67,83,85,84,0,0,0,0,0,0,255,271,6,3,2,204,26,28,257,273,140,70,13,34
2021,District,Provo District,Timpanogos School,565,67,93,97,79,62,79,88,0,0,0,0,0,0,257,308,4,11,6,322,19,6,197,376,248,69,11,1
2021,District,Provo District,Timpview High,2353,0,0,0,0,0,0,0,0,0,608,618,551,576,1141,1212,9,21,80,515,102,103,1523,555,184,186,24,0
2021,District,Provo District,Wasatch School,623,86,77,94,93,88,87,98,0,0,0,0,0,0,309,314,1,6,29,61,40,17,469,139,56,50,2,3
2021,District,Provo District,Westridge School,601,87,88,86,66,96,77,101,0,0,0,0,0,0,296,305,9,7,12,101,39,19,414,220,68,64,18,5
2021,District,Rich District,North Rich School,112,12,24,15,18,18,25,0,0,0,0,0,0,0,55,57,0,0,0,7,3,0,102,40,1,21,0,0
2021,District,Rich District,Rich High,158,0,0,0,0,0,0,0,0,0,47,33,37,41,75,83,0,0,0,6,6,0,146,58,1,21,0,0
2021,District,Rich District,Rich Middle School,115,0,0,0,0,0,0,36,37,42,0,0,0,0,53,62,0,0,0,6,1,0,108,46,3,20,0,0
2021,District,Rich District,Rich Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,6
2021,District,Rich District,South Rich School,113,25,23,16,24,12,13,0,0,0,0,0,0,0,56,57,0,0,0,1,2,1,109,48,0,18,0,0
2021,District,Salt Lake District,Backman School,404,50,49,63,43,66,73,60,0,0,0,0,0,0,188,216,9,49,10,252,9,25,50,364,190,72,22,7
2021,District,Salt Lake District,Beacon Heights School,367,46,51,51,53,72,38,56,0,0,0,0,0,0,181,186,5,4,45,21,22,2,268,59,27,24,1,12
2021,District,Salt Lake District,Bonneville School,421,56,57,54,69,65,56,64,0,0,0,0,0,0,198,223,1,9,20,27,21,1,342,33,15,28,3,0
2021,District,Salt Lake District,Bryant Middle,452,0,0,0,0,0,0,0,230,222,0,0,0,0,223,229,11,26,13,216,17,14,155,316,102,83,17,0
2021,District,Salt Lake District,Children Behavior Therapy Unit,21,0,1,3,1,6,5,5,0,0,0,0,0,0,3,18,0,3,0,5,2,0,11,19,1,21,0,0
2021,District,Salt Lake District,Clayton Middle,665,0,0,0,0,0,0,0,317,348,0,0,0,0,328,337,8,18,28,115,28,25,443,217,54,69,14,0
2021,District,Salt Lake District,Dilworth School,473,65,69,58,50,74,78,79,0,0,0,0,0,0,231,242,4,4,20,25,21,6,393,68,15,45,5,45
2021,District,Salt Lake District,East High,2007,0,0,0,0,0,0,0,0,0,560,482,503,462,1003,1004,26,95,91,829,55,150,761,1148,340,232,54,0
2021,District,Salt Lake District,Edison School,395,71,56,62,66,66,74,0,0,0,0,0,0,0,195,200,8,11,31,263,5,29,48,395,219,41,6,19
2021,District,Salt Lake District,Emerson School,536,63,95,71,83,88,64,72,0,0,0,0,0,0,255,281,4,7,12,117,35,3,358,132,29,91,6,0
2021,District,Salt Lake District,Ensign School,324,40,54,49,53,47,47,34,0,0,0,0,0,0,165,159,5,2,5,34,27,6,245,50,13,26,1,0
2021,District,Salt Lake District,Escalante School,396,65,48,51,54,51,66,61,0,0,0,0,0,0,196,200,7,33,15,246,11,31,53,326,163,44,12,8
2021,District,Salt Lake District,Franklin School,322,29,47,43,46,49,53,55,0,0,0,0,0,0,154,168,6,14,12,202,3,30,55,285,157,82,11,10
2021,District,Salt Lake District,Glendale Middle,814,0,0,0,0,0,0,277,285,252,0,0,0,0,419,395,7,57,52,532,16,79,71,727,288,125,27,0
2021,District,Salt Lake District,Hawthorne School,390,38,50,60,56,68,57,61,0,0,0,0,0,0,179,211,5,7,36,33,31,7,271,73,16,37,4,0
2021,District,Salt Lake District,Highland High,1861,0,0,0,0,0,0,0,0,0,522,498,428,413,907,953,30,82,41,374,83,57,1194,681,135,203,32,0
2021,District,Salt Lake District,Highland Park School,533,63,83,76,78,77,81,75,0,0,0,0,0,0,264,269,2,13,5,36,26,3,448,97,11,73,7,0
2021,District,Salt Lake District,Hillside Middle,577,0,0,0,0,0,0,0,289,288,0,0,0,0,274,303,16,18,12,81,28,14,408,171,45,74,6,0
2021,District,Salt Lake District,Horizonte Instruction & Training Center,324,0,0,0,0,0,0,0,0,0,5,21,76,222,156,168,5,16,5,198,4,30,66,253,56,45,17,0
2021,District,Salt Lake District,Indian Hills School,312,44,45,48,42,40,43,50,0,0,0,0,0,0,147,165,1,0,26,19,17,1,248,39,14,31,0,0
2021,District,Salt Lake District,Innovations High School,289,0,0,0,0,0,0,0,0,0,51,55,86,97,154,135,3,6,3,138,7,4,128,142,39,20,5,0
2021,District,Salt Lake District,Liberty School,337,39,60,53,41,51,48,45,0,0,0,0,0,0,159,178,14,34,28,126,7,12,116,337,146,38,12,63
2021,District,Salt Lake District,M. Lynn Bennion School,155,18,29,21,20,26,21,20,0,0,0,0,0,0,82,73,7,19,8,62,5,4,50,155,45,15,35,10
2021,District,Salt Lake District,Mary W. Jackson School,383,47,61,52,56,59,51,57,0,0,0,0,0,0,188,195,7,15,8,244,15,18,76,326,156,36,25,10
2021,District,Salt Lake District,Meadowlark School,370,42,50,54,55,42,60,67,0,0,0,0,0,0,177,193,6,62,19,156,8,24,95,370,226,63,12,8
2021,District,Salt Lake District,Mountain View School,529,86,92,71,94,94,92,0,0,0,0,0,0,0,302,227,3,40,41,297,13,87,48,438,285,53,28,25
2021,District,Salt Lake District,Newman School,299,47,33,52,44,43,32,48,0,0,0,0,0,0,144,155,6,7,3,146,9,9,119,208,79,35,20,6
2021,District,Salt Lake District,Nibley Park School,355,28,41,41,42,47,43,51,29,33,0,0,0,0,157,198,6,17,2,139,23,1,167,216,70,81,5,0
2021,District,Salt Lake District,North Star School,436,45,60,65,53,77,67,69,0,0,0,0,0,0,218,218,3,44,10,267,5,49,58,361,198,48,28,9
2021,District,Salt Lake District,Northwest Middle,679,0,0,0,0,0,0,0,336,343,0,0,0,0,358,321,14,44,20,462,11,42,86,585,232,120,30,0
2021,District,Salt Lake District,Parkview School,219,21,37,41,41,42,37,0,0,0,0,0,0,0,113,106,2,11,10,139,4,17,36,191,109,34,5,50
2021,District,Salt Lake District,Riley School,247,49,42,42,39,42,33,0,0,0,0,0,0,0,120,127,2,33,12,127,6,32,35,247,122,24,10,5
2021,District,Salt Lake District,Rose Park School,302,39,33,42,47,48,39,54,0,0,0,0,0,0,159,143,11,16,14,165,3,21,72,270,124,33,15,22
2021,District,Salt Lake District,Salt Lake Head Start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,120
2021,District,Salt Lake District,Uintah School,400,50,61,62,60,59,52,56,0,0,0,0,0,0,200,200,6,3,13,27,31,6,314,43,10,25,10,0
2021,District,Salt Lake District,Wasatch School,399,52,51,63,60,62,57,54,0,0,0,0,0,0,185,214,5,12,15,40,40,4,283,103,26,37,7,0
2021,District,Salt Lake District,Washington School,227,27,27,46,33,28,32,34,0,0,0,0,0,0,112,115,6,12,10,78,9,11,101,131,36,35,7,49
2021,District,Salt Lake District,West High,2809,0,0,0,0,0,0,0,74,102,671,708,628,626,1377,1432,51,136,216,1138,99,174,995,1523,430,282,67,0
2021,District,Salt Lake District,Whittier School,507,70,71,74,64,58,77,93,0,0,0,0,0,0,245,262,5,42,33,141,31,7,248,297,101,54,19,22
2021,District,San Juan District,Albert R. Lyman Middle,325,0,0,0,0,0,0,105,96,124,0,0,0,0,144,181,134,1,0,17,9,0,164,325,93,46,3,0
2021,District,San Juan District,Blanding School,529,96,74,97,93,83,86,0,0,0,0,0,0,0,244,285,195,3,0,32,29,0,270,529,90,64,14,45
2021,District,San Juan District,Bluff School,67,6,14,10,11,14,12,0,0,0,0,0,0,0,41,26,64,0,1,1,0,0,1,67,50,7,6,14
2021,District,San Juan District,La Sal School,8,2,3,3,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,7,8,0,1,1,0
2021,District,San Juan District,Montezuma Creek School,272,43,37,28,35,47,47,35,0,0,0,0,0,0,121,151,270,0,0,0,2,0,0,272,126,40,89,32
2021,District,San Juan District,Monticello High,263,0,0,0,0,0,0,0,42,30,50,44,44,53,127,135,14,3,1,32,4,0,209,263,9,34,3,0
2021,District,San Juan District,Monticello School,278,39,43,38,48,30,40,40,0,0,0,0,0,0,130,148,14,0,2,49,9,0,204,278,24,36,2,14
2021,District,San Juan District,Monument Valley High,200,0,0,0,0,0,0,0,22,37,26,41,25,49,109,91,194,0,0,3,0,0,3,200,137,33,56,0
2021,District,San Juan District,Navajo Mountain High,30,0,0,0,0,0,0,0,0,0,6,7,10,7,16,14,30,0,0,0,0,0,0,30,15,2,0,0
2021,District,San Juan District,San Juan High,416,0,0,0,0,0,0,0,0,0,104,112,98,102,210,206,166,1,1,27,11,1,209,416,59,53,8,0
2021,District,San Juan District,Tse'Bii'Nidzisgai School,266,34,39,36,35,42,38,42,0,0,0,0,0,0,130,136,257,1,0,5,1,0,2,266,151,36,152,30
2021,District,San Juan District,Whitehorse High,275,0,0,0,0,0,0,0,57,40,50,46,43,39,117,158,269,0,0,4,1,0,1,275,154,54,29,0
2021,District,Sevier District,Ashman School,493,174,151,168,0,0,0,0,0,0,0,0,0,0,220,273,19,6,2,23,0,3,440,244,4,73,5,0
2021,District,Sevier District,Cedar Ridge High,45,0,0,0,0,0,0,0,0,0,0,0,17,28,18,27,4,0,1,4,0,0,36,26,1,4,0,0
2021,District,Sevier District,Koosharem School,39,9,4,5,4,5,8,4,0,0,0,0,0,0,20,19,0,0,0,0,0,1,38,19,0,5,0,0
2021,District,Sevier District,Monroe School,548,86,97,96,88,96,85,0,0,0,0,0,0,0,280,268,6,7,1,26,0,5,503,248,8,82,0,0
2021,District,Sevier District,North Sevier High,281,0,0,0,0,0,0,0,0,0,79,77,67,58,140,141,2,2,0,11,0,1,265,111,2,21,1,0
2021,District,Sevier District,North Sevier Middle,232,0,0,0,0,0,0,80,76,76,0,0,0,0,118,114,0,3,2,12,0,4,211,115,4,32,2,0
2021,District,Sevier District,Pahvant School,502,0,0,0,145,174,183,0,0,0,0,0,0,0,249,253,12,5,1,23,0,3,458,245,3,64,10,0
2021,District,Sevier District,Red Hills Middle,534,0,0,0,0,0,0,162,181,191,0,0,0,0,258,276,9,5,0,27,0,8,485,246,4,59,2,0
2021,District,Sevier District,Richfield High,669,0,0,0,0,0,0,0,0,0,176,176,160,157,319,350,23,4,0,21,0,6,615,251,4,79,5,0
