"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Enrollment by Grade Level"
"2015-2016",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade  9",37
"2015-2016",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade 10",41
"2015-2016",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade 11",41
"2015-2016",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade 12",40
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Early Education",6
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Pre-kindergarten",111
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Kindergarten",139
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  1",149
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  2",152
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  3",156
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  4",167
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  5",174
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  6",154
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  7",159
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  8",156
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  9",168
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade 10",170
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade 11",152
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade 12",155
"2015-2016",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Pre-kindergarten",6
"2015-2016",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Kindergarten",10
"2015-2016",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  1",7
"2015-2016",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  2",6
"2015-2016",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  3",10
"2015-2016",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  4",8
"2015-2016",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  5",6
"2015-2016",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  6",10
"2015-2016",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  7",-9999999
"2015-2016",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  8",7
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Early Education",6
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Kindergarten",55
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  1",55
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  2",71
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  3",55
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  4",68
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  5",65
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  6",57
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  7",63
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  8",74
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  9",82
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade 10",74
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade 11",64
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade 12",58
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Early Education",18
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Pre-kindergarten",65
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Kindergarten",81
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  1",99
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  2",91
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  3",93
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  4",92
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  5",95
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  6",90
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  7",100
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  8",96
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  9",101
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade 10",79
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade 11",79
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade 12",85
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Pre-kindergarten",18
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Kindergarten",16
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  1",20
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  2",24
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  3",24
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  4",23
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  5",19
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  6",22
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  7",13
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  8",16
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  9",21
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade 10",14
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade 11",22
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade 12",17
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Pre-kindergarten",30
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Kindergarten",27
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  1",40
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  2",21
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  3",38
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  4",29
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  5",31
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  6",28
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  7",34
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  8",34
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  9",26
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade 10",27
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade 11",23
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade 12",26
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Early Education",8
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Pre-kindergarten",73
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Kindergarten",106
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  1",142
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  2",139
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  3",118
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  4",136
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  5",143
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  6",124
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  7",134
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  8",118
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  9",166
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade 10",127
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade 11",133
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade 12",121
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Pre-kindergarten",20
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Kindergarten",21
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  1",23
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  2",22
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  3",37
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  4",34
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  5",43
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  6",26
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  7",48
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  8",39
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  9",31
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade 10",35
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade 11",27
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade 12",25
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Pre-kindergarten",37
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Kindergarten",34
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  1",29
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  2",43
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  3",39
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  4",28
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  5",37
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  6",31
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  7",40
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  8",37
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  9",40
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade 10",47
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade 11",35
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade 12",32
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Early Education",13
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Pre-kindergarten",185
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Kindergarten",228
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  1",269
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  2",223
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  3",205
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  4",226
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  5",212
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  6",228
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  7",190
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  8",181
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  9",232
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade 10",199
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade 11",172
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade 12",140
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Early Education",135
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Pre-kindergarten",1695
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Kindergarten",2790
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  1",3148
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  2",3243
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  3",3271
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  4",3188
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  5",3268
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  6",3397
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  7",3408
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  8",3388
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  9",3953
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade 10",3700
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade 11",3386
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade 12",3299
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Pre-kindergarten",272
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Kindergarten",263
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  1",278
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  2",282
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  3",293
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  4",308
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  5",296
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  6",277
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  7",303
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  8",299
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  9",290
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade 10",300
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade 11",266
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade 12",264
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Pre-kindergarten",24
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Kindergarten",30
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  1",42
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  2",41
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  3",27
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  4",40
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  5",39
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  6",33
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  7",31
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  8",20
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  9",41
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade 10",28
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade 11",25
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade 12",21
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Pre-kindergarten",48
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Kindergarten",57
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  1",72
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  2",62
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  3",58
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  4",63
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  5",63
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  6",71
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  7",59
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  8",77
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  9",79
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade 10",57
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade 11",84
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade 12",60
"2015-2016",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"OPEN ENROLLMENT CHARTER","Grade  9",32
"2015-2016",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"OPEN ENROLLMENT CHARTER","Grade 10",39
"2015-2016",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"OPEN ENROLLMENT CHARTER","Grade 11",75
"2015-2016",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"OPEN ENROLLMENT CHARTER","Grade 12",54
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Early Education",22
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Pre-kindergarten",525
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Kindergarten",730
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade  1",769
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade  2",785
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade  3",761
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade  4",781
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade  5",780
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade  6",715
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade  7",717
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade  8",706
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade  9",804
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade 10",687
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade 11",572
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade 12",500
"2015-2016",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"TRADITIONAL ISD/CSD","Grade  7",514
"2015-2016",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"TRADITIONAL ISD/CSD","Grade  8",312
"2015-2016",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"TRADITIONAL ISD/CSD","Grade  9",829
"2015-2016",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"TRADITIONAL ISD/CSD","Grade 10",760
"2015-2016",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"TRADITIONAL ISD/CSD","Grade 11",595
"2015-2016",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"TRADITIONAL ISD/CSD","Grade 12",579
