"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Enrollment by Grade Level"
"2016-2017",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Grade  9",99
"2016-2017",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Grade 10",92
"2016-2017",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Grade 11",67
"2016-2017",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Grade 12",81
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Pre-kindergarten",79
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Kindergarten",102
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Grade  1",110
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Grade  2",108
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Grade  3",127
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Grade  4",129
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Grade  5",119
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Grade  6",101
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Grade  7",126
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Grade  8",127
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Grade  9",121
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Grade 10",117
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Grade 11",138
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Grade 12",99
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Early Education",11
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Pre-kindergarten",47
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Kindergarten",187
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Grade  1",143
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Grade  2",148
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Grade  3",172
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Grade  4",152
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Grade  5",167
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Grade  6",157
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Grade  7",146
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Grade  8",168
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Grade  9",182
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Grade 10",152
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Grade 11",131
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Grade 12",124
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Pre-kindergarten",34
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Kindergarten",53
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Grade  1",55
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Grade  2",50
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Grade  3",58
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Grade  4",58
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Grade  5",57
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Grade  6",55
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Grade  7",53
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Grade  8",63
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Grade  9",53
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Grade 10",66
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Grade 11",56
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Grade 12",48
"2016-2017",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Kindergarten",100
"2016-2017",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Grade  1",100
"2016-2017",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Grade  2",99
"2016-2017",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Grade  3",100
"2016-2017",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Grade  4",101
"2016-2017",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Grade  5",100
"2016-2017",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Grade  6",99
"2016-2017",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Grade  7",79
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Kindergarten",-9999999
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Grade  1",-9999999
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Grade  2",-9999999
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Grade  3",-9999999
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Grade  4",5
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Grade  5",10
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Grade  6",-9999999
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Grade  7",7
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Grade  8",-9999999
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Grade  9",9
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Grade 10",13
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Grade 11",8
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Grade 12",9
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Kindergarten",16
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Grade  1",14
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Grade  2",13
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Grade  3",20
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Grade  4",19
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Grade  5",12
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Grade  6",20
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Grade  7",18
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Grade  8",10
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Grade  9",13
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Grade 10",11
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Grade 11",14
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Grade 12",15
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Early Education",9
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Pre-kindergarten",108
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Kindergarten",167
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Grade  1",164
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Grade  2",194
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Grade  3",173
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Grade  4",177
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Grade  5",172
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Grade  6",172
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Grade  7",188
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Grade  8",180
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Grade  9",172
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Grade 10",161
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Grade 11",176
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Grade 12",150
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Early Education",273
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Pre-kindergarten",1290
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Kindergarten",4129
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Grade  1",4546
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Grade  2",4706
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Grade  3",4689
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Grade  4",4621
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Grade  5",4498
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Grade  6",4510
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Grade  7",4589
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Grade  8",4523
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Grade  9",4662
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Grade 10",4680
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Grade 11",4165
"2016-2017",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Grade 12",3883
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Pre-kindergarten",19
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Kindergarten",26
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Grade  1",31
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Grade  2",23
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Grade  3",24
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Grade  4",24
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Grade  5",24
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Grade  6",22
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Grade  7",16
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Grade  8",31
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Grade  9",19
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Grade 10",28
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Grade 11",15
"2016-2017",12,"LIMESTONE COUNTY","COOLIDGE ISD",147901,"TRADITIONAL ISD/CSD","Grade 12",16
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Pre-kindergarten",56
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Kindergarten",56
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Grade  1",63
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Grade  2",65
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Grade  3",52
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Grade  4",50
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Grade  5",57
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Grade  6",54
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Grade  7",63
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Grade  8",66
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Grade  9",63
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Grade 10",67
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Grade 11",62
"2016-2017",08,"DELTA COUNTY","COOPER ISD",060902,"TRADITIONAL ISD/CSD","Grade 12",55
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Early Education",62
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Pre-kindergarten",170
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Kindergarten",845
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Grade  1",826
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Grade  2",868
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Grade  3",934
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Grade  4",906
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Grade  5",993
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Grade  6",1031
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Grade  7",997
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Grade  8",1003
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Grade  9",1027
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Grade 10",962
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Grade 11",892
"2016-2017",10,"DALLAS COUNTY","COPPELL ISD",057922,"TRADITIONAL ISD/CSD","Grade 12",875
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Early Education",12
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Pre-kindergarten",542
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Kindergarten",549
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Grade  1",605
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Grade  2",628
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Grade  3",610
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Grade  4",613
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Grade  5",560
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Grade  6",559
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Grade  7",551
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Grade  8",539
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Grade  9",663
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Grade 10",620
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Grade 11",520
"2016-2017",12,"CORYELL COUNTY","COPPERAS COVE ISD",050910,"TRADITIONAL ISD/CSD","Grade 12",528
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Early Education",176
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Pre-kindergarten",1089
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Kindergarten",2713
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Grade  1",2940
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Grade  2",2958
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Grade  3",3031
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Grade  4",2987
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Grade  5",2918
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Grade  6",2868
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Grade  7",2784
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Grade  8",2800
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Grade  9",3122
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Grade 10",2887
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Grade 11",2585
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"TRADITIONAL ISD/CSD","Grade 12",2469
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI MONTESSORI SCHOOL",178807,"OPEN ENROLLMENT CHARTER","Grade  1",25
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI MONTESSORI SCHOOL",178807,"OPEN ENROLLMENT CHARTER","Grade  2",20
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI MONTESSORI SCHOOL",178807,"OPEN ENROLLMENT CHARTER","Grade  3",22
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI MONTESSORI SCHOOL",178807,"OPEN ENROLLMENT CHARTER","Grade  4",23
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI MONTESSORI SCHOOL",178807,"OPEN ENROLLMENT CHARTER","Grade  5",20
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI MONTESSORI SCHOOL",178807,"OPEN ENROLLMENT CHARTER","Grade  6",18
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI MONTESSORI SCHOOL",178807,"OPEN ENROLLMENT CHARTER","Grade  7",20
"2016-2017",02,"NUECES COUNTY","CORPUS CHRISTI MONTESSORI SCHOOL",178807,"OPEN ENROLLMENT CHARTER","Grade  8",20
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Pre-kindergarten",56
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Kindergarten",68
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Grade  1",65
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Grade  2",72
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Grade  3",59
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Grade  4",68
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Grade  5",65
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Grade  6",79
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Grade  7",53
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Grade  8",78
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Grade  9",71
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Grade 10",62
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Grade 11",68
"2016-2017",06,"POLK COUNTY","CORRIGAN-CAMDEN ISD",187904,"TRADITIONAL ISD/CSD","Grade 12",52
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Early Education",21
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Pre-kindergarten",193
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Kindergarten",391
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Grade  1",474
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Grade  2",480
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Grade  3",464
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Grade  4",491
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Grade  5",422
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Grade  6",421
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Grade  7",412
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Grade  8",409
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Grade  9",431
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Grade 10",470
"2016-2017",12,"NAVARRO COUNTY","CORSICANA ISD",175903,"TRADITIONAL ISD/CSD","Grade 11",361
