"Year","Region","County Name","Grade Level Name","Enrollment by Grade Level"
"2017-2018",03,"CALHOUN COUNTY","Grade 12",238
"2017-2018",14,"CALLAHAN COUNTY","Early Education",5
"2017-2018",14,"CALLAHAN COUNTY","Pre-kindergarten",119
"2017-2018",14,"CALLAHAN COUNTY","Kindergarten",177
"2017-2018",14,"CALLAHAN COUNTY","Grade  1",170
"2017-2018",14,"CALLAHAN COUNTY","Grade  2",182
"2017-2018",14,"CALLAHAN COUNTY","Grade  3",182
"2017-2018",14,"CALLAHAN COUNTY","Grade  4",186
"2017-2018",14,"CALLAHAN COUNTY","Grade  5",213
"2017-2018",14,"CALLAHAN COUNTY","Grade  6",193
"2017-2018",14,"CALLAHAN COUNTY","Grade  7",199
"2017-2018",14,"CALLAHAN COUNTY","Grade  8",186
"2017-2018",14,"CALLAHAN COUNTY","Grade  9",209
"2017-2018",14,"CALLAHAN COUNTY","Grade 10",184
"2017-2018",14,"CALLAHAN COUNTY","Grade 11",165
"2017-2018",14,"CALLAHAN COUNTY","Grade 12",151
"2017-2018",01,"CAMERON COUNTY","Early Education",260
"2017-2018",01,"CAMERON COUNTY","Pre-kindergarten",6226
"2017-2018",01,"CAMERON COUNTY","Kindergarten",5794
"2017-2018",01,"CAMERON COUNTY","Grade  1",6649
"2017-2018",01,"CAMERON COUNTY","Grade  2",6454
"2017-2018",01,"CAMERON COUNTY","Grade  3",6773
"2017-2018",01,"CAMERON COUNTY","Grade  4",6967
"2017-2018",01,"CAMERON COUNTY","Grade  5",6759
"2017-2018",01,"CAMERON COUNTY","Grade  6",6556
"2017-2018",01,"CAMERON COUNTY","Grade  7",7476
"2017-2018",01,"CAMERON COUNTY","Grade  8",7509
"2017-2018",01,"CAMERON COUNTY","Grade  9",8653
"2017-2018",01,"CAMERON COUNTY","Grade 10",8190
"2017-2018",01,"CAMERON COUNTY","Grade 11",7861
"2017-2018",01,"CAMERON COUNTY","Grade 12",6963
"2017-2018",08,"CAMP COUNTY","Early Education",13
"2017-2018",08,"CAMP COUNTY","Pre-kindergarten",89
"2017-2018",08,"CAMP COUNTY","Kindergarten",145
"2017-2018",08,"CAMP COUNTY","Grade  1",179
"2017-2018",08,"CAMP COUNTY","Grade  2",199
"2017-2018",08,"CAMP COUNTY","Grade  3",155
"2017-2018",08,"CAMP COUNTY","Grade  4",201
"2017-2018",08,"CAMP COUNTY","Grade  5",169
"2017-2018",08,"CAMP COUNTY","Grade  6",174
"2017-2018",08,"CAMP COUNTY","Grade  7",180
"2017-2018",08,"CAMP COUNTY","Grade  8",193
"2017-2018",08,"CAMP COUNTY","Grade  9",175
"2017-2018",08,"CAMP COUNTY","Grade 10",182
"2017-2018",08,"CAMP COUNTY","Grade 11",130
"2017-2018",08,"CAMP COUNTY","Grade 12",160
"2017-2018",16,"CARSON COUNTY","Early Education",7
"2017-2018",16,"CARSON COUNTY","Pre-kindergarten",61
"2017-2018",16,"CARSON COUNTY","Kindergarten",85
"2017-2018",16,"CARSON COUNTY","Grade  1",87
"2017-2018",16,"CARSON COUNTY","Grade  2",86
"2017-2018",16,"CARSON COUNTY","Grade  3",101
"2017-2018",16,"CARSON COUNTY","Grade  4",97
"2017-2018",16,"CARSON COUNTY","Grade  5",91
"2017-2018",16,"CARSON COUNTY","Grade  6",89
"2017-2018",16,"CARSON COUNTY","Grade  7",101
"2017-2018",16,"CARSON COUNTY","Grade  8",95
"2017-2018",16,"CARSON COUNTY","Grade  9",98
"2017-2018",16,"CARSON COUNTY","Grade 10",89
"2017-2018",16,"CARSON COUNTY","Grade 11",87
"2017-2018",16,"CARSON COUNTY","Grade 12",78
"2017-2018",08,"CASS COUNTY","Early Education",18
"2017-2018",08,"CASS COUNTY","Pre-kindergarten",329
"2017-2018",08,"CASS COUNTY","Kindergarten",385
"2017-2018",08,"CASS COUNTY","Grade  1",374
"2017-2018",08,"CASS COUNTY","Grade  2",377
"2017-2018",08,"CASS COUNTY","Grade  3",372
"2017-2018",08,"CASS COUNTY","Grade  4",404
"2017-2018",08,"CASS COUNTY","Grade  5",398
"2017-2018",08,"CASS COUNTY","Grade  6",411
"2017-2018",08,"CASS COUNTY","Grade  7",408
"2017-2018",08,"CASS COUNTY","Grade  8",413
"2017-2018",08,"CASS COUNTY","Grade  9",427
"2017-2018",08,"CASS COUNTY","Grade 10",389
"2017-2018",08,"CASS COUNTY","Grade 11",394
"2017-2018",08,"CASS COUNTY","Grade 12",381
"2017-2018",16,"CASTRO COUNTY","Early Education",-9999999
"2017-2018",16,"CASTRO COUNTY","Pre-kindergarten",127
"2017-2018",16,"CASTRO COUNTY","Kindergarten",124
"2017-2018",16,"CASTRO COUNTY","Grade  1",120
"2017-2018",16,"CASTRO COUNTY","Grade  2",133
"2017-2018",16,"CASTRO COUNTY","Grade  3",138
"2017-2018",16,"CASTRO COUNTY","Grade  4",120
"2017-2018",16,"CASTRO COUNTY","Grade  5",131
"2017-2018",16,"CASTRO COUNTY","Grade  6",114
"2017-2018",16,"CASTRO COUNTY","Grade  7",122
"2017-2018",16,"CASTRO COUNTY","Grade  8",125
"2017-2018",16,"CASTRO COUNTY","Grade  9",138
"2017-2018",16,"CASTRO COUNTY","Grade 10",107
"2017-2018",16,"CASTRO COUNTY","Grade 11",111
"2017-2018",16,"CASTRO COUNTY","Grade 12",103
"2017-2018",04,"CHAMBERS COUNTY/04","Early Education",22
"2017-2018",04,"CHAMBERS COUNTY/04","Pre-kindergarten",158
"2017-2018",04,"CHAMBERS COUNTY/04","Kindergarten",443
"2017-2018",04,"CHAMBERS COUNTY/04","Grade  1",479
"2017-2018",04,"CHAMBERS COUNTY/04","Grade  2",528
"2017-2018",04,"CHAMBERS COUNTY/04","Grade  3",512
"2017-2018",04,"CHAMBERS COUNTY/04","Grade  4",504
"2017-2018",04,"CHAMBERS COUNTY/04","Grade  5",547
"2017-2018",04,"CHAMBERS COUNTY/04","Grade  6",515
"2017-2018",04,"CHAMBERS COUNTY/04","Grade  7",531
"2017-2018",04,"CHAMBERS COUNTY/04","Grade  8",544
"2017-2018",04,"CHAMBERS COUNTY/04","Grade  9",536
"2017-2018",04,"CHAMBERS COUNTY/04","Grade 10",470
"2017-2018",04,"CHAMBERS COUNTY/04","Grade 11",449
"2017-2018",04,"CHAMBERS COUNTY/04","Grade 12",490
"2017-2018",05,"CHAMBERS COUNTY/05","Early Education",9
"2017-2018",05,"CHAMBERS COUNTY/05","Pre-kindergarten",75
"2017-2018",05,"CHAMBERS COUNTY/05","Kindergarten",112
"2017-2018",05,"CHAMBERS COUNTY/05","Grade  1",125
"2017-2018",05,"CHAMBERS COUNTY/05","Grade  2",108
"2017-2018",05,"CHAMBERS COUNTY/05","Grade  3",110
"2017-2018",05,"CHAMBERS COUNTY/05","Grade  4",117
"2017-2018",05,"CHAMBERS COUNTY/05","Grade  5",111
"2017-2018",05,"CHAMBERS COUNTY/05","Grade  6",102
"2017-2018",05,"CHAMBERS COUNTY/05","Grade  7",113
"2017-2018",05,"CHAMBERS COUNTY/05","Grade  8",102
"2017-2018",05,"CHAMBERS COUNTY/05","Grade  9",102
"2017-2018",05,"CHAMBERS COUNTY/05","Grade 10",130
"2017-2018",05,"CHAMBERS COUNTY/05","Grade 11",107
"2017-2018",05,"CHAMBERS COUNTY/05","Grade 12",96
"2017-2018","AL","CHAMBERS COUNTY/ALL","Early Education",31
"2017-2018","AL","CHAMBERS COUNTY/ALL","Pre-kindergarten",233
"2017-2018","AL","CHAMBERS COUNTY/ALL","Kindergarten",555
"2017-2018","AL","CHAMBERS COUNTY/ALL","Grade  1",604
"2017-2018","AL","CHAMBERS COUNTY/ALL","Grade  2",636
"2017-2018","AL","CHAMBERS COUNTY/ALL","Grade  3",622
"2017-2018","AL","CHAMBERS COUNTY/ALL","Grade  4",621
"2017-2018","AL","CHAMBERS COUNTY/ALL","Grade  5",658
"2017-2018","AL","CHAMBERS COUNTY/ALL","Grade  6",617
"2017-2018","AL","CHAMBERS COUNTY/ALL","Grade  7",644
"2017-2018","AL","CHAMBERS COUNTY/ALL","Grade  8",646
"2017-2018","AL","CHAMBERS COUNTY/ALL","Grade  9",638
"2017-2018","AL","CHAMBERS COUNTY/ALL","Grade 10",600
"2017-2018","AL","CHAMBERS COUNTY/ALL","Grade 11",556
"2017-2018","AL","CHAMBERS COUNTY/ALL","Grade 12",586
"2017-2018",07,"CHEROKEE COUNTY","Early Education",13
"2017-2018",07,"CHEROKEE COUNTY","Pre-kindergarten",493
"2017-2018",07,"CHEROKEE COUNTY","Kindergarten",605
"2017-2018",07,"CHEROKEE COUNTY","Grade  1",627
"2017-2018",07,"CHEROKEE COUNTY","Grade  2",660
"2017-2018",07,"CHEROKEE COUNTY","Grade  3",663
"2017-2018",07,"CHEROKEE COUNTY","Grade  4",656
"2017-2018",07,"CHEROKEE COUNTY","Grade  5",663
"2017-2018",07,"CHEROKEE COUNTY","Grade  6",644
"2017-2018",07,"CHEROKEE COUNTY","Grade  7",643
"2017-2018",07,"CHEROKEE COUNTY","Grade  8",601
"2017-2018",07,"CHEROKEE COUNTY","Grade  9",640
"2017-2018",07,"CHEROKEE COUNTY","Grade 10",634
"2017-2018",07,"CHEROKEE COUNTY","Grade 11",572
"2017-2018",07,"CHEROKEE COUNTY","Grade 12",489
"2017-2018",16,"CHILDRESS COUNTY","Early Education",-9999999
"2017-2018",16,"CHILDRESS COUNTY","Pre-kindergarten",36
"2017-2018",16,"CHILDRESS COUNTY","Kindergarten",82
"2017-2018",16,"CHILDRESS COUNTY","Grade  1",75
"2017-2018",16,"CHILDRESS COUNTY","Grade  2",85
"2017-2018",16,"CHILDRESS COUNTY","Grade  3",92
"2017-2018",16,"CHILDRESS COUNTY","Grade  4",85
"2017-2018",16,"CHILDRESS COUNTY","Grade  5",99
"2017-2018",16,"CHILDRESS COUNTY","Grade  6",82
"2017-2018",16,"CHILDRESS COUNTY","Grade  7",79
"2017-2018",16,"CHILDRESS COUNTY","Grade  8",85
"2017-2018",16,"CHILDRESS COUNTY","Grade  9",82
"2017-2018",16,"CHILDRESS COUNTY","Grade 10",92
"2017-2018",16,"CHILDRESS COUNTY","Grade 11",82
"2017-2018",16,"CHILDRESS COUNTY","Grade 12",56
"2017-2018",09,"CLAY COUNTY","Early Education",6
"2017-2018",09,"CLAY COUNTY","Pre-kindergarten",87
"2017-2018",09,"CLAY COUNTY","Kindergarten",114
"2017-2018",09,"CLAY COUNTY","Grade  1",109
"2017-2018",09,"CLAY COUNTY","Grade  2",122
"2017-2018",09,"CLAY COUNTY","Grade  3",134
"2017-2018",09,"CLAY COUNTY","Grade  4",127
"2017-2018",09,"CLAY COUNTY","Grade  5",123
"2017-2018",09,"CLAY COUNTY","Grade  6",126
"2017-2018",09,"CLAY COUNTY","Grade  7",129
"2017-2018",09,"CLAY COUNTY","Grade  8",153
"2017-2018",09,"CLAY COUNTY","Grade  9",119
"2017-2018",09,"CLAY COUNTY","Grade 10",137
"2017-2018",09,"CLAY COUNTY","Grade 11",123
"2017-2018",09,"CLAY COUNTY","Grade 12",128
"2017-2018",17,"COCHRAN COUNTY","Early Education",-9999999
"2017-2018",17,"COCHRAN COUNTY","Pre-kindergarten",52
"2017-2018",17,"COCHRAN COUNTY","Kindergarten",40
"2017-2018",17,"COCHRAN COUNTY","Grade  1",49
"2017-2018",17,"COCHRAN COUNTY","Grade  2",55
"2017-2018",17,"COCHRAN COUNTY","Grade  3",58
"2017-2018",17,"COCHRAN COUNTY","Grade  4",64
"2017-2018",17,"COCHRAN COUNTY","Grade  5",59
"2017-2018",17,"COCHRAN COUNTY","Grade  6",51
"2017-2018",17,"COCHRAN COUNTY","Grade  7",48
"2017-2018",17,"COCHRAN COUNTY","Grade  8",57
"2017-2018",17,"COCHRAN COUNTY","Grade  9",52
"2017-2018",17,"COCHRAN COUNTY","Grade 10",51
"2017-2018",17,"COCHRAN COUNTY","Grade 11",37
"2017-2018",17,"COCHRAN COUNTY","Grade 12",40
"2017-2018",15,"COKE COUNTY","Pre-kindergarten",41
"2017-2018",15,"COKE COUNTY","Kindergarten",34
"2017-2018",15,"COKE COUNTY","Grade  1",39
"2017-2018",15,"COKE COUNTY","Grade  2",35
"2017-2018",15,"COKE COUNTY","Grade  3",38
"2017-2018",15,"COKE COUNTY","Grade  4",47
"2017-2018",15,"COKE COUNTY","Grade  5",32
"2017-2018",15,"COKE COUNTY","Grade  6",35
"2017-2018",15,"COKE COUNTY","Grade  7",39
"2017-2018",15,"COKE COUNTY","Grade  8",34
"2017-2018",15,"COKE COUNTY","Grade  9",33
"2017-2018",15,"COKE COUNTY","Grade 10",39
"2017-2018",15,"COKE COUNTY","Grade 11",43
"2017-2018",15,"COKE COUNTY","Grade 12",42
"2017-2018",15,"COLEMAN COUNTY","Early Education",8
"2017-2018",15,"COLEMAN COUNTY","Pre-kindergarten",82
"2017-2018",15,"COLEMAN COUNTY","Kindergarten",89
"2017-2018",15,"COLEMAN COUNTY","Grade  1",101
"2017-2018",15,"COLEMAN COUNTY","Grade  2",78
"2017-2018",15,"COLEMAN COUNTY","Grade  3",107
"2017-2018",15,"COLEMAN COUNTY","Grade  4",98
"2017-2018",15,"COLEMAN COUNTY","Grade  5",102
"2017-2018",15,"COLEMAN COUNTY","Grade  6",92
"2017-2018",15,"COLEMAN COUNTY","Grade  7",88
"2017-2018",15,"COLEMAN COUNTY","Grade  8",116
"2017-2018",15,"COLEMAN COUNTY","Grade  9",103
"2017-2018",15,"COLEMAN COUNTY","Grade 10",83
"2017-2018",15,"COLEMAN COUNTY","Grade 11",86
"2017-2018",15,"COLEMAN COUNTY","Grade 12",90
"2017-2018",10,"COLLIN COUNTY","Early Education",1563
"2017-2018",10,"COLLIN COUNTY","Pre-kindergarten",2919
"2017-2018",10,"COLLIN COUNTY","Kindergarten",14473
"2017-2018",10,"COLLIN COUNTY","Grade  1",14935
"2017-2018",10,"COLLIN COUNTY","Grade  2",15388
"2017-2018",10,"COLLIN COUNTY","Grade  3",15701
"2017-2018",10,"COLLIN COUNTY","Grade  4",16377
"2017-2018",10,"COLLIN COUNTY","Grade  5",16594
"2017-2018",10,"COLLIN COUNTY","Grade  6",16444
"2017-2018",10,"COLLIN COUNTY","Grade  7",16615
"2017-2018",10,"COLLIN COUNTY","Grade  8",16774
"2017-2018",10,"COLLIN COUNTY","Grade  9",16684
"2017-2018",10,"COLLIN COUNTY","Grade 10",15828
"2017-2018",10,"COLLIN COUNTY","Grade 11",15248
"2017-2018",10,"COLLIN COUNTY","Grade 12",14487
"2017-2018",16,"COLLINGSWORTH COUNTY","Pre-kindergarten",37
"2017-2018",16,"COLLINGSWORTH COUNTY","Kindergarten",57
"2017-2018",16,"COLLINGSWORTH COUNTY","Grade  1",48
"2017-2018",16,"COLLINGSWORTH COUNTY","Grade  2",46
"2017-2018",16,"COLLINGSWORTH COUNTY","Grade  3",41
"2017-2018",16,"COLLINGSWORTH COUNTY","Grade  4",45
"2017-2018",16,"COLLINGSWORTH COUNTY","Grade  5",50
"2017-2018",16,"COLLINGSWORTH COUNTY","Grade  6",45
"2017-2018",16,"COLLINGSWORTH COUNTY","Grade  7",37
"2017-2018",16,"COLLINGSWORTH COUNTY","Grade  8",30
"2017-2018",16,"COLLINGSWORTH COUNTY","Grade  9",43
"2017-2018",16,"COLLINGSWORTH COUNTY","Grade 10",39
"2017-2018",16,"COLLINGSWORTH COUNTY","Grade 11",36
"2017-2018",16,"COLLINGSWORTH COUNTY","Grade 12",34
"2017-2018",03,"COLORADO COUNTY","Early Education",22
"2017-2018",03,"COLORADO COUNTY","Pre-kindergarten",191
"2017-2018",03,"COLORADO COUNTY","Kindergarten",229
"2017-2018",03,"COLORADO COUNTY","Grade  1",242
"2017-2018",03,"COLORADO COUNTY","Grade  2",243
"2017-2018",03,"COLORADO COUNTY","Grade  3",265
"2017-2018",03,"COLORADO COUNTY","Grade  4",276
"2017-2018",03,"COLORADO COUNTY","Grade  5",244
"2017-2018",03,"COLORADO COUNTY","Grade  6",261
"2017-2018",03,"COLORADO COUNTY","Grade  7",232
"2017-2018",03,"COLORADO COUNTY","Grade  8",229
"2017-2018",03,"COLORADO COUNTY","Grade  9",323
"2017-2018",03,"COLORADO COUNTY","Grade 10",276
"2017-2018",03,"COLORADO COUNTY","Grade 11",290
"2017-2018",03,"COLORADO COUNTY","Grade 12",254
"2017-2018",13,"COMAL COUNTY/13","Early Education",34
"2017-2018",13,"COMAL COUNTY/13","Pre-kindergarten",299
"2017-2018",13,"COMAL COUNTY/13","Kindergarten",645
"2017-2018",13,"COMAL COUNTY/13","Grade  1",673
"2017-2018",13,"COMAL COUNTY/13","Grade  2",657
"2017-2018",13,"COMAL COUNTY/13","Grade  3",668
"2017-2018",13,"COMAL COUNTY/13","Grade  4",677
"2017-2018",13,"COMAL COUNTY/13","Grade  5",670
"2017-2018",13,"COMAL COUNTY/13","Grade  6",711
"2017-2018",13,"COMAL COUNTY/13","Grade  7",654
"2017-2018",13,"COMAL COUNTY/13","Grade  8",710
"2017-2018",13,"COMAL COUNTY/13","Grade  9",694
"2017-2018",13,"COMAL COUNTY/13","Grade 10",688
"2017-2018",13,"COMAL COUNTY/13","Grade 11",581
"2017-2018",13,"COMAL COUNTY/13","Grade 12",589
"2017-2018",20,"COMAL COUNTY/20","Early Education",162
"2017-2018",20,"COMAL COUNTY/20","Pre-kindergarten",332
"2017-2018",20,"COMAL COUNTY/20","Kindergarten",1612
"2017-2018",20,"COMAL COUNTY/20","Grade  1",1715
"2017-2018",20,"COMAL COUNTY/20","Grade  2",1680
"2017-2018",20,"COMAL COUNTY/20","Grade  3",1794
"2017-2018",20,"COMAL COUNTY/20","Grade  4",1886
"2017-2018",20,"COMAL COUNTY/20","Grade  5",1829
"2017-2018",20,"COMAL COUNTY/20","Grade  6",1769
"2017-2018",20,"COMAL COUNTY/20","Grade  7",1794
"2017-2018",20,"COMAL COUNTY/20","Grade  8",1996
"2017-2018",20,"COMAL COUNTY/20","Grade  9",1907
"2017-2018",20,"COMAL COUNTY/20","Grade 10",1789
"2017-2018",20,"COMAL COUNTY/20","Grade 11",1760
"2017-2018",20,"COMAL COUNTY/20","Grade 12",1583
"2017-2018","AL","COMAL COUNTY/ALL","Early Education",196
"2017-2018","AL","COMAL COUNTY/ALL","Pre-kindergarten",631
"2017-2018","AL","COMAL COUNTY/ALL","Kindergarten",2257
"2017-2018","AL","COMAL COUNTY/ALL","Grade  1",2388
"2017-2018","AL","COMAL COUNTY/ALL","Grade  2",2337
"2017-2018","AL","COMAL COUNTY/ALL","Grade  3",2462
"2017-2018","AL","COMAL COUNTY/ALL","Grade  4",2563
"2017-2018","AL","COMAL COUNTY/ALL","Grade  5",2499
"2017-2018","AL","COMAL COUNTY/ALL","Grade  6",2480
"2017-2018","AL","COMAL COUNTY/ALL","Grade  7",2448
"2017-2018","AL","COMAL COUNTY/ALL","Grade  8",2706
"2017-2018","AL","COMAL COUNTY/ALL","Grade  9",2601
"2017-2018","AL","COMAL COUNTY/ALL","Grade 10",2477
"2017-2018","AL","COMAL COUNTY/ALL","Grade 11",2341
"2017-2018","AL","COMAL COUNTY/ALL","Grade 12",2172
"2017-2018",14,"COMANCHE COUNTY","Early Education",38
"2017-2018",14,"COMANCHE COUNTY","Pre-kindergarten",125
"2017-2018",14,"COMANCHE COUNTY","Kindergarten",175
"2017-2018",14,"COMANCHE COUNTY","Grade  1",185
"2017-2018",14,"COMANCHE COUNTY","Grade  2",164
"2017-2018",14,"COMANCHE COUNTY","Grade  3",165
"2017-2018",14,"COMANCHE COUNTY","Grade  4",183
"2017-2018",14,"COMANCHE COUNTY","Grade  5",183
"2017-2018",14,"COMANCHE COUNTY","Grade  6",185
"2017-2018",14,"COMANCHE COUNTY","Grade  7",177
"2017-2018",14,"COMANCHE COUNTY","Grade  8",165
"2017-2018",14,"COMANCHE COUNTY","Grade  9",169
"2017-2018",14,"COMANCHE COUNTY","Grade 10",152
"2017-2018",14,"COMANCHE COUNTY","Grade 11",130
"2017-2018",14,"COMANCHE COUNTY","Grade 12",128
"2017-2018",15,"CONCHO COUNTY","Early Education",-9999999
"2017-2018",15,"CONCHO COUNTY","Pre-kindergarten",13
"2017-2018",15,"CONCHO COUNTY","Kindergarten",36
"2017-2018",15,"CONCHO COUNTY","Grade  1",31
"2017-2018",15,"CONCHO COUNTY","Grade  2",25
"2017-2018",15,"CONCHO COUNTY","Grade  3",27
"2017-2018",15,"CONCHO COUNTY","Grade  4",40
"2017-2018",15,"CONCHO COUNTY","Grade  5",34
"2017-2018",15,"CONCHO COUNTY","Grade  6",33
"2017-2018",15,"CONCHO COUNTY","Grade  7",39
"2017-2018",15,"CONCHO COUNTY","Grade  8",49
"2017-2018",15,"CONCHO COUNTY","Grade  9",42
"2017-2018",15,"CONCHO COUNTY","Grade 10",32
"2017-2018",15,"CONCHO COUNTY","Grade 11",35
"2017-2018",15,"CONCHO COUNTY","Grade 12",39
"2017-2018",11,"COOKE COUNTY","Early Education",29
"2017-2018",11,"COOKE COUNTY","Pre-kindergarten",281
"2017-2018",11,"COOKE COUNTY","Kindergarten",489
"2017-2018",11,"COOKE COUNTY","Grade  1",460
"2017-2018",11,"COOKE COUNTY","Grade  2",507
"2017-2018",11,"COOKE COUNTY","Grade  3",498
"2017-2018",11,"COOKE COUNTY","Grade  4",520
"2017-2018",11,"COOKE COUNTY","Grade  5",515
"2017-2018",11,"COOKE COUNTY","Grade  6",488
"2017-2018",11,"COOKE COUNTY","Grade  7",510
"2017-2018",11,"COOKE COUNTY","Grade  8",501
"2017-2018",11,"COOKE COUNTY","Grade  9",525
"2017-2018",11,"COOKE COUNTY","Grade 10",493
"2017-2018",11,"COOKE COUNTY","Grade 11",459
"2017-2018",11,"COOKE COUNTY","Grade 12",396
"2017-2018",12,"CORYELL COUNTY","Early Education",34
"2017-2018",12,"CORYELL COUNTY","Pre-kindergarten",661
"2017-2018",12,"CORYELL COUNTY","Kindergarten",780
"2017-2018",12,"CORYELL COUNTY","Grade  1",859
"2017-2018",12,"CORYELL COUNTY","Grade  2",860
"2017-2018",12,"CORYELL COUNTY","Grade  3",890
"2017-2018",12,"CORYELL COUNTY","Grade  4",825
"2017-2018",12,"CORYELL COUNTY","Grade  5",906
"2017-2018",12,"CORYELL COUNTY","Grade  6",844
"2017-2018",12,"CORYELL COUNTY","Grade  7",855
"2017-2018",12,"CORYELL COUNTY","Grade  8",836
"2017-2018",12,"CORYELL COUNTY","Grade  9",871
"2017-2018",12,"CORYELL COUNTY","Grade 10",924
"2017-2018",12,"CORYELL COUNTY","Grade 11",814
"2017-2018",12,"CORYELL COUNTY","Grade 12",746
"2017-2018",17,"COTTLE COUNTY","Early Education",-9999999
"2017-2018",17,"COTTLE COUNTY","Pre-kindergarten",10
"2017-2018",17,"COTTLE COUNTY","Kindergarten",8
"2017-2018",17,"COTTLE COUNTY","Grade  1",11
"2017-2018",17,"COTTLE COUNTY","Grade  2",22
"2017-2018",17,"COTTLE COUNTY","Grade  3",15
"2017-2018",17,"COTTLE COUNTY","Grade  4",10
"2017-2018",17,"COTTLE COUNTY","Grade  5",16
"2017-2018",17,"COTTLE COUNTY","Grade  6",15
"2017-2018",17,"COTTLE COUNTY","Grade  7",19
"2017-2018",17,"COTTLE COUNTY","Grade  8",14
"2017-2018",17,"COTTLE COUNTY","Grade  9",23
"2017-2018",17,"COTTLE COUNTY","Grade 10",17
"2017-2018",17,"COTTLE COUNTY","Grade 11",17
"2017-2018",17,"COTTLE COUNTY","Grade 12",14
"2017-2018",18,"CRANE COUNTY","Early Education",-9999999
"2017-2018",18,"CRANE COUNTY","Pre-kindergarten",79
"2017-2018",18,"CRANE COUNTY","Kindergarten",84
"2017-2018",18,"CRANE COUNTY","Grade  1",71
"2017-2018",18,"CRANE COUNTY","Grade  2",78
"2017-2018",18,"CRANE COUNTY","Grade  3",85
"2017-2018",18,"CRANE COUNTY","Grade  4",96
"2017-2018",18,"CRANE COUNTY","Grade  5",75
"2017-2018",18,"CRANE COUNTY","Grade  6",87
"2017-2018",18,"CRANE COUNTY","Grade  7",85
"2017-2018",18,"CRANE COUNTY","Grade  8",89
"2017-2018",18,"CRANE COUNTY","Grade  9",71
"2017-2018",18,"CRANE COUNTY","Grade 10",91
"2017-2018",18,"CRANE COUNTY","Grade 11",85
"2017-2018",18,"CRANE COUNTY","Grade 12",77
"2017-2018",15,"CROCKETT COUNTY","Early Education",-9999999
"2017-2018",15,"CROCKETT COUNTY","Pre-kindergarten",43
"2017-2018",15,"CROCKETT COUNTY","Kindergarten",55
"2017-2018",15,"CROCKETT COUNTY","Grade  1",54
"2017-2018",15,"CROCKETT COUNTY","Grade  2",57
"2017-2018",15,"CROCKETT COUNTY","Grade  3",59
"2017-2018",15,"CROCKETT COUNTY","Grade  4",64
"2017-2018",15,"CROCKETT COUNTY","Grade  5",54
"2017-2018",15,"CROCKETT COUNTY","Grade  6",69
"2017-2018",15,"CROCKETT COUNTY","Grade  7",51
"2017-2018",15,"CROCKETT COUNTY","Grade  8",58
"2017-2018",15,"CROCKETT COUNTY","Grade  9",50
"2017-2018",15,"CROCKETT COUNTY","Grade 10",55
"2017-2018",15,"CROCKETT COUNTY","Grade 11",45
"2017-2018",15,"CROCKETT COUNTY","Grade 12",42
"2017-2018",17,"CROSBY COUNTY","Early Education",-9999999
"2017-2018",17,"CROSBY COUNTY","Pre-kindergarten",71
"2017-2018",17,"CROSBY COUNTY","Kindergarten",79
"2017-2018",17,"CROSBY COUNTY","Grade  1",84
"2017-2018",17,"CROSBY COUNTY","Grade  2",91
"2017-2018",17,"CROSBY COUNTY","Grade  3",75
"2017-2018",17,"CROSBY COUNTY","Grade  4",87
"2017-2018",17,"CROSBY COUNTY","Grade  5",87
"2017-2018",17,"CROSBY COUNTY","Grade  6",87
"2017-2018",17,"CROSBY COUNTY","Grade  7",94
"2017-2018",17,"CROSBY COUNTY","Grade  8",87
"2017-2018",17,"CROSBY COUNTY","Grade  9",89
"2017-2018",17,"CROSBY COUNTY","Grade 10",67
"2017-2018",17,"CROSBY COUNTY","Grade 11",67
"2017-2018",17,"CROSBY COUNTY","Grade 12",82
"2017-2018",18,"CULBERSON COUNTY","Early Education",-9999999
"2017-2018",18,"CULBERSON COUNTY","Pre-kindergarten",22
"2017-2018",18,"CULBERSON COUNTY","Kindergarten",23
"2017-2018",18,"CULBERSON COUNTY","Grade  1",20
"2017-2018",18,"CULBERSON COUNTY","Grade  2",27
"2017-2018",18,"CULBERSON COUNTY","Grade  3",40
"2017-2018",18,"CULBERSON COUNTY","Grade  4",30
"2017-2018",18,"CULBERSON COUNTY","Grade  5",32
"2017-2018",18,"CULBERSON COUNTY","Grade  6",34
"2017-2018",18,"CULBERSON COUNTY","Grade  7",20
"2017-2018",18,"CULBERSON COUNTY","Grade  8",19
"2017-2018",18,"CULBERSON COUNTY","Grade  9",32
"2017-2018",18,"CULBERSON COUNTY","Grade 10",34
"2017-2018",18,"CULBERSON COUNTY","Grade 11",25
"2017-2018",18,"CULBERSON COUNTY","Grade 12",32
"2017-2018",16,"DALLAM COUNTY","Early Education",6
"2017-2018",16,"DALLAM COUNTY","Pre-kindergarten",108
"2017-2018",16,"DALLAM COUNTY","Kindergarten",159
"2017-2018",16,"DALLAM COUNTY","Grade  1",125
"2017-2018",16,"DALLAM COUNTY","Grade  2",141
"2017-2018",16,"DALLAM COUNTY","Grade  3",138
"2017-2018",16,"DALLAM COUNTY","Grade  4",140
"2017-2018",16,"DALLAM COUNTY","Grade  5",140
"2017-2018",16,"DALLAM COUNTY","Grade  6",137
"2017-2018",16,"DALLAM COUNTY","Grade  7",153
"2017-2018",16,"DALLAM COUNTY","Grade  8",145
"2017-2018",16,"DALLAM COUNTY","Grade  9",151
